# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:20:07 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14048000 JOHN DAY RIVER AT MCDONALD FERRY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14048000
#            TS   parameter     statistic     Description
#        113351       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113351_00060_00003	113351_00060_00003_cd
USGS	14048000	2020-09-22	84.6	A
USGS	14048000	2020-09-23	77.9	A
USGS	14048000	2020-09-24	76.9	A
USGS	14048000	2020-09-25	73.1	A
USGS	14048000	2020-09-26	69.8	A
USGS	14048000	2020-09-27	75.6	A
USGS	14048000	2020-09-28	76.7	A
USGS	14048000	2020-09-29	81.1	A
USGS	14048000	2020-09-30	80.3	A
USGS	14048000	2020-10-01	93.5	A
USGS	14048000	2020-10-02	144	A
USGS	14048000	2020-10-03	180	A
USGS	14048000	2020-10-04	171	A
USGS	14048000	2020-10-05	161	A
USGS	14048000	2020-10-06	170	A
USGS	14048000	2020-10-07	195	A
USGS	14048000	2020-10-08	207	A
USGS	14048000	2020-10-09	215	A
USGS	14048000	2020-10-10	225	A
USGS	14048000	2020-10-11	227	A
USGS	14048000	2020-10-12	227	A
USGS	14048000	2020-10-13	231	A
USGS	14048000	2020-10-14	233	A
USGS	14048000	2020-10-15	241	A
USGS	14048000	2020-10-16	265	A
USGS	14048000	2020-10-17	273	A
USGS	14048000	2020-10-18	262	A
USGS	14048000	2020-10-19	262	A
USGS	14048000	2020-10-20	261	A
USGS	14048000	2020-10-21	258	A
USGS	14048000	2020-10-22	254	A
USGS	14048000	2020-10-23	250	A
USGS	14048000	2020-10-24	258	A
USGS	14048000	2020-10-25	254	A
USGS	14048000	2020-10-26	250	A
USGS	14048000	2020-10-27	257	A
USGS	14048000	2020-10-28	266	A
USGS	14048000	2020-10-29	276	A
USGS	14048000	2020-10-30	291	A
USGS	14048000	2020-10-31	296	A
USGS	14048000	2020-11-01	280	A
USGS	14048000	2020-11-02	294	A
USGS	14048000	2020-11-03	295	A
USGS	14048000	2020-11-04	294	A
USGS	14048000	2020-11-05	292	A
USGS	14048000	2020-11-06	335	A
USGS	14048000	2020-11-07	346	A
USGS	14048000	2020-11-08	337	A
USGS	14048000	2020-11-09	355	A
USGS	14048000	2020-11-10	371	A
USGS	14048000	2020-11-11	379	A
USGS	14048000	2020-11-12	378	A
USGS	14048000	2020-11-13	371	A
USGS	14048000	2020-11-14	361	A
USGS	14048000	2020-11-15	381	A
USGS	14048000	2020-11-16	394	A
USGS	14048000	2020-11-17	413	A
USGS	14048000	2020-11-18	457	A
USGS	14048000	2020-11-19	465	A
USGS	14048000	2020-11-20	477	A
USGS	14048000	2020-11-21	522	A
USGS	14048000	2020-11-22	544	A
USGS	14048000	2020-11-23	517	A
USGS	14048000	2020-11-24	465	A
USGS	14048000	2020-11-25	399	A
USGS	14048000	2020-11-26	352	A
USGS	14048000	2020-11-27	401	A
USGS	14048000	2020-11-28	449	A
USGS	14048000	2020-11-29	435	A
USGS	14048000	2020-11-30	426	A
USGS	14048000	2020-12-01	401	A
USGS	14048000	2020-12-02	355	A
USGS	14048000	2020-12-03	332	A
USGS	14048000	2020-12-04	351	A
USGS	14048000	2020-12-05	356	A
USGS	14048000	2020-12-06	342	A
USGS	14048000	2020-12-07	336	A
USGS	14048000	2020-12-08	323	A
USGS	14048000	2020-12-09	336	A
USGS	14048000	2020-12-10	360	A
USGS	14048000	2020-12-11	417	A
USGS	14048000	2020-12-12	435	A
USGS	14048000	2020-12-13	421	A
USGS	14048000	2020-12-14	413	A
USGS	14048000	2020-12-15	408	A
USGS	14048000	2020-12-16	399	A
USGS	14048000	2020-12-17	398	A
USGS	14048000	2020-12-18	387	A
USGS	14048000	2020-12-19	399	A
USGS	14048000	2020-12-20	408	A
USGS	14048000	2020-12-21	434	A
USGS	14048000	2020-12-22	433	A
USGS	14048000	2020-12-23	421	A
USGS	14048000	2020-12-24	580	A
USGS	14048000	2020-12-25	895	A
USGS	14048000	2020-12-26	771	A
USGS	14048000	2020-12-27	612	A
USGS	14048000	2020-12-28	543	A
USGS	14048000	2020-12-29	570	A
USGS	14048000	2020-12-30	627	A
USGS	14048000	2020-12-31	547	A
USGS	14048000	2021-01-01	476	A
USGS	14048000	2021-01-02	438	A
USGS	14048000	2021-01-03	505	A
USGS	14048000	2021-01-04	608	A
USGS	14048000	2021-01-05	598	A
USGS	14048000	2021-01-06	587	A
USGS	14048000	2021-01-07	666	A
USGS	14048000	2021-01-08	949	A
USGS	14048000	2021-01-09	886	A
USGS	14048000	2021-01-10	898	A
USGS	14048000	2021-01-11	924	A
USGS	14048000	2021-01-12	863	A
USGS	14048000	2021-01-13	823	A
USGS	14048000	2021-01-14	795	A
USGS	14048000	2021-01-15	1140	A
USGS	14048000	2021-01-16	1830	A
USGS	14048000	2021-01-17	1450	A
USGS	14048000	2021-01-18	1270	A
USGS	14048000	2021-01-19	1180	A
USGS	14048000	2021-01-20	1100	A
USGS	14048000	2021-01-21	987	A
USGS	14048000	2021-01-22	867	A
USGS	14048000	2021-01-23	815	A
USGS	14048000	2021-01-24	894	A
USGS	14048000	2021-01-25	881	A
USGS	14048000	2021-01-26	802	A
USGS	14048000	2021-01-27	694	A
USGS	14048000	2021-01-28	679	A
USGS	14048000	2021-01-29	718	A
USGS	14048000	2021-01-30	712	A
USGS	14048000	2021-01-31	703	A
USGS	14048000	2021-02-01	693	A
USGS	14048000	2021-02-02	678	A
USGS	14048000	2021-02-03	677	A
USGS	14048000	2021-02-04	726	A
USGS	14048000	2021-02-05	988	A
USGS	14048000	2021-02-06	1020	A
USGS	14048000	2021-02-07	912	A
USGS	14048000	2021-02-08	874	A
USGS	14048000	2021-02-09	872	A
USGS	14048000	2021-02-10	849	A
USGS	14048000	2021-02-11	819	A
USGS	14048000	2021-02-12	774	A
USGS	14048000	2021-02-13	708	A
USGS	14048000	2021-02-14	694	A
USGS	14048000	2021-02-15	712	A
USGS	14048000	2021-02-16	650	A
USGS	14048000	2021-02-17	694	A
USGS	14048000	2021-02-18	881	A
USGS	14048000	2021-02-19	1010	A
USGS	14048000	2021-02-20	973	A
USGS	14048000	2021-02-21	918	A
USGS	14048000	2021-02-22	988	A
USGS	14048000	2021-02-23	1120	A
USGS	14048000	2021-02-24	1330	A
USGS	14048000	2021-02-25	1540	A
USGS	14048000	2021-02-26	1930	A
USGS	14048000	2021-02-27	1680	A
USGS	14048000	2021-02-28	1540	A
USGS	14048000	2021-03-01	1460	A
USGS	14048000	2021-03-02	1360	A
USGS	14048000	2021-03-03	1320	A
USGS	14048000	2021-03-04	1440	A
USGS	14048000	2021-03-05	1760	A
USGS	14048000	2021-03-06	2400	A
USGS	14048000	2021-03-07	3270	A
USGS	14048000	2021-03-08	3660	A
USGS	14048000	2021-03-09	3050	A
USGS	14048000	2021-03-10	2720	A
USGS	14048000	2021-03-11	2410	A
USGS	14048000	2021-03-12	2210	A
USGS	14048000	2021-03-13	2040	A
USGS	14048000	2021-03-14	2020	A
USGS	14048000	2021-03-15	2070	A
USGS	14048000	2021-03-16	2330	A
USGS	14048000	2021-03-17	2550	A
USGS	14048000	2021-03-18	2340	A
USGS	14048000	2021-03-19	2160	A
USGS	14048000	2021-03-20	2390	A
USGS	14048000	2021-03-21	3190	A
USGS	14048000	2021-03-22	3130	A
USGS	14048000	2021-03-23	2770	A
USGS	14048000	2021-03-24	2640	A
USGS	14048000	2021-03-25	2650	A
USGS	14048000	2021-03-26	2450	A
USGS	14048000	2021-03-27	2430	A
USGS	14048000	2021-03-28	2500	A
USGS	14048000	2021-03-29	2410	A
USGS	14048000	2021-03-30	2930	A
USGS	14048000	2021-03-31	3830	A
USGS	14048000	2021-04-01	3320	A
USGS	14048000	2021-04-02	3000	A
USGS	14048000	2021-04-03	3380	A
USGS	14048000	2021-04-04	4290	A
USGS	14048000	2021-04-05	4740	A
USGS	14048000	2021-04-06	4950	A
USGS	14048000	2021-04-07	4770	A
USGS	14048000	2021-04-08	4130	A
USGS	14048000	2021-04-09	4000	A
USGS	14048000	2021-04-10	4050	A
USGS	14048000	2021-04-11	3590	A
USGS	14048000	2021-04-12	3420	A
USGS	14048000	2021-04-13	3060	A
USGS	14048000	2021-04-14	2780	A
USGS	14048000	2021-04-15	2610	A
USGS	14048000	2021-04-16	2480	A
USGS	14048000	2021-04-17	2380	A
USGS	14048000	2021-04-18	2470	A
USGS	14048000	2021-04-19	2750	A
USGS	14048000	2021-04-20	3170	A
USGS	14048000	2021-04-21	3640	A
USGS	14048000	2021-04-22	3620	A
USGS	14048000	2021-04-23	3480	A
USGS	14048000	2021-04-24	3420	A
USGS	14048000	2021-04-25	3420	A
USGS	14048000	2021-04-26	3580	A
USGS	14048000	2021-04-27	3850	A
USGS	14048000	2021-04-28	3570	A
USGS	14048000	2021-04-29	3270	A
USGS	14048000	2021-04-30	3100	A
USGS	14048000	2021-05-01	3260	A
USGS	14048000	2021-05-02	4050	A
USGS	14048000	2021-05-03	4850	A
USGS	14048000	2021-05-04	4850	A
USGS	14048000	2021-05-05	4180	A
USGS	14048000	2021-05-06	3820	A
USGS	14048000	2021-05-07	3650	A
USGS	14048000	2021-05-08	3650	A
USGS	14048000	2021-05-09	3860	A
USGS	14048000	2021-05-10	3440	A
USGS	14048000	2021-05-11	3060	A
USGS	14048000	2021-05-12	2710	A
USGS	14048000	2021-05-13	2470	A
USGS	14048000	2021-05-14	2310	A
USGS	14048000	2021-05-15	2300	A
USGS	14048000	2021-05-16	2410	A
USGS	14048000	2021-05-17	2500	A
USGS	14048000	2021-05-18	2550	A
USGS	14048000	2021-05-19	2550	A
USGS	14048000	2021-05-20	2540	A
USGS	14048000	2021-05-21	2330	A
USGS	14048000	2021-05-22	2120	A
USGS	14048000	2021-05-23	1950	A
USGS	14048000	2021-05-24	1870	A
USGS	14048000	2021-05-25	1810	A
USGS	14048000	2021-05-26	1700	A
USGS	14048000	2021-05-27	1690	A
USGS	14048000	2021-05-28	1720	A
USGS	14048000	2021-05-29	1590	A
USGS	14048000	2021-05-30	1510	A
USGS	14048000	2021-05-31	1490	A
USGS	14048000	2021-06-01	1420	A
USGS	14048000	2021-06-02	1370	A
USGS	14048000	2021-06-03	1330	A
USGS	14048000	2021-06-04	1290	A
USGS	14048000	2021-06-05	1300	A
USGS	14048000	2021-06-06	1320	A
USGS	14048000	2021-06-07	1280	A
USGS	14048000	2021-06-08	1210	A
USGS	14048000	2021-06-09	1100	A
USGS	14048000	2021-06-10	991	A
USGS	14048000	2021-06-11	909	A
USGS	14048000	2021-06-12	855	A
USGS	14048000	2021-06-13	809	A
USGS	14048000	2021-06-14	759	A
USGS	14048000	2021-06-15	735	A
USGS	14048000	2021-06-16	713	A
USGS	14048000	2021-06-17	652	A
USGS	14048000	2021-06-18	583	A
USGS	14048000	2021-06-19	542	A
USGS	14048000	2021-06-20	516	A
USGS	14048000	2021-06-21	463	A
USGS	14048000	2021-06-22	432	A
USGS	14048000	2021-06-23	378	A
USGS	14048000	2021-06-24	344	A
USGS	14048000	2021-06-25	317	A
USGS	14048000	2021-06-26	293	A
USGS	14048000	2021-06-27	272	A
USGS	14048000	2021-06-28	266	A
USGS	14048000	2021-06-29	242	A
USGS	14048000	2021-06-30	204	A
USGS	14048000	2021-07-01	181	A
USGS	14048000	2021-07-02	165	A
USGS	14048000	2021-07-03	144	A
USGS	14048000	2021-07-04	126	A
USGS	14048000	2021-07-05	115	A
USGS	14048000	2021-07-06	106	A
USGS	14048000	2021-07-07	93.7	A
USGS	14048000	2021-07-08	85.2	A
USGS	14048000	2021-07-09	79.7	A
USGS	14048000	2021-07-10	73.2	A
USGS	14048000	2021-07-11	64.7	A
USGS	14048000	2021-07-12	57.8	A
USGS	14048000	2021-07-13	51.1	A
USGS	14048000	2021-07-14	46.3	A
USGS	14048000	2021-07-15	40.9	A
USGS	14048000	2021-07-16	38.0	A
USGS	14048000	2021-07-17	35.7	A
USGS	14048000	2021-07-18	34.9	A
USGS	14048000	2021-07-19	33.6	A
USGS	14048000	2021-07-20	31.7	A
USGS	14048000	2021-07-21	30.4	A
USGS	14048000	2021-07-22	30.4	A
USGS	14048000	2021-07-23	30.3	A
USGS	14048000	2021-07-24	29.0	A
USGS	14048000	2021-07-25	26.4	A
USGS	14048000	2021-07-26	25.0	A
USGS	14048000	2021-07-27	24.2	A
USGS	14048000	2021-07-28	26.8	A
USGS	14048000	2021-07-29	27.2	A
USGS	14048000	2021-07-30	26.5	A
USGS	14048000	2021-07-31	30.8	A
USGS	14048000	2021-08-01	29.8	A
USGS	14048000	2021-08-02	33.3	A
USGS	14048000	2021-08-03	30.3	A
USGS	14048000	2021-08-04	25.8	A
USGS	14048000	2021-08-05	20.8	A
USGS	14048000	2021-08-06	19.7	A
USGS	14048000	2021-08-07	20.4	A
USGS	14048000	2021-08-08	18.7	A
USGS	14048000	2021-08-09	19.4	A
USGS	14048000	2021-08-10	18.4	A
USGS	14048000	2021-08-11	17.6	A
USGS	14048000	2021-08-12	16.3	A
USGS	14048000	2021-08-13	14.4	A
USGS	14048000	2021-08-14	12.9	A
USGS	14048000	2021-08-15	12.1	A
USGS	14048000	2021-08-16	10.2	A
USGS	14048000	2021-08-17	8.50	A
USGS	14048000	2021-08-18	9.37	A
USGS	14048000	2021-08-19	9.06	A
USGS	14048000	2021-08-20	10.2	A
USGS	14048000	2021-08-21	16.5	A
USGS	14048000	2021-08-22	15.8	A
USGS	14048000	2021-08-23	15.9	A
USGS	14048000	2021-08-24	14.3	A
USGS	14048000	2021-08-25	13.6	A
USGS	14048000	2021-08-26	11.9	A
USGS	14048000	2021-08-27	11.0	A
USGS	14048000	2021-08-28	10.2	A
USGS	14048000	2021-08-29	9.08	A
USGS	14048000	2021-08-30	8.00	A
USGS	14048000	2021-08-31	7.42	A
USGS	14048000	2021-09-01	7.99	A
USGS	14048000	2021-09-02	8.47	A
USGS	14048000	2021-09-03	7.67	A
USGS	14048000	2021-09-04	7.82	A
USGS	14048000	2021-09-05	7.19	A
USGS	14048000	2021-09-06	7.09	A
USGS	14048000	2021-09-07	7.12	A
USGS	14048000	2021-09-08	12.0	A
USGS	14048000	2021-09-09	11.4	A
USGS	14048000	2021-09-10	12.1	A
USGS	14048000	2021-09-11	12.8	A
USGS	14048000	2021-09-12	11.1	A
USGS	14048000	2021-09-13	10.3	A
USGS	14048000	2021-09-14	8.83	A
USGS	14048000	2021-09-15	7.68	A
USGS	14048000	2021-09-16	7.59	A
USGS	14048000	2021-09-17	7.35	A
USGS	14048000	2021-09-18	13.0	A
USGS	14048000	2021-09-19	16.8	A
USGS	14048000	2021-09-20	15.9	A
USGS	14048000	2021-09-21	18.2	A
USGS	14048000	2021-09-22	27.8	A
USGS	14048000	2021-09-23	29.2	A
USGS	14048000	2021-09-24	29.4	A
USGS	14048000	2021-09-25	30.2	A
USGS	14048000	2021-09-26	32.8	A
USGS	14048000	2021-09-27	39.9	A
USGS	14048000	2021-09-28	53.7	A
USGS	14048000	2021-09-29	60.7	A
USGS	14048000	2021-09-30	60.8	A
USGS	14048000	2021-10-01	60.7	A
USGS	14048000	2021-10-02	58.2	A
USGS	14048000	2021-10-03	58.3	A
USGS	14048000	2021-10-04	62.9	A
USGS	14048000	2021-10-05	72.4	A
USGS	14048000	2021-10-06	91.3	A
USGS	14048000	2021-10-07	120	A
USGS	14048000	2021-10-08	129	A
USGS	14048000	2021-10-09	133	A
USGS	14048000	2021-10-10	137	A
USGS	14048000	2021-10-11	144	A
USGS	14048000	2021-10-12	145	A
USGS	14048000	2021-10-13	155	A
USGS	14048000	2021-10-14	162	A
USGS	14048000	2021-10-15	169	A
USGS	14048000	2021-10-16	170	A
USGS	14048000	2021-10-17	173	A
USGS	14048000	2021-10-18	177	A
USGS	14048000	2021-10-19	175	A
USGS	14048000	2021-10-20	179	A
USGS	14048000	2021-10-21	184	A
USGS	14048000	2021-10-22	195	A
USGS	14048000	2021-10-23	202	A
USGS	14048000	2021-10-24	208	A
USGS	14048000	2021-10-25	210	A
USGS	14048000	2021-10-26	211	A
USGS	14048000	2021-10-27	222	A
USGS	14048000	2021-10-28	255	A
USGS	14048000	2021-10-29	270	A
USGS	14048000	2021-10-30	275	A
USGS	14048000	2021-10-31	273	A
USGS	14048000	2021-11-01	262	A
USGS	14048000	2021-11-02	256	A
USGS	14048000	2021-11-03	256	A
USGS	14048000	2021-11-04	267	A
USGS	14048000	2021-11-05	275	A
USGS	14048000	2021-11-06	268	A
USGS	14048000	2021-11-07	261	A
USGS	14048000	2021-11-08	256	A
USGS	14048000	2021-11-09	260	A
USGS	14048000	2021-11-10	264	A
USGS	14048000	2021-11-11	282	A
USGS	14048000	2021-11-12	294	A
USGS	14048000	2021-11-13	291	A
USGS	14048000	2021-11-14	289	A
USGS	14048000	2021-11-15	309	A
USGS	14048000	2021-11-16	343	A
USGS	14048000	2021-11-17	414	A
USGS	14048000	2021-11-18	390	A
USGS	14048000	2021-11-19	367	A
USGS	14048000	2021-11-20	347	A
USGS	14048000	2021-11-21	331	A
USGS	14048000	2021-11-22	321	A
USGS	14048000	2021-11-23	312	A
USGS	14048000	2021-11-24	323	A
USGS	14048000	2021-11-25	342	A
USGS	14048000	2021-11-26	323	A
USGS	14048000	2021-11-27	300	A
USGS	14048000	2021-11-28	310	A
USGS	14048000	2021-11-29	321	A
USGS	14048000	2021-11-30	322	A
USGS	14048000	2021-12-01	316	A
USGS	14048000	2021-12-02	322	A
USGS	14048000	2021-12-03	328	A
USGS	14048000	2021-12-04	341	A
USGS	14048000	2021-12-05	348	A
USGS	14048000	2021-12-06	346	A
USGS	14048000	2021-12-07	346	A
USGS	14048000	2021-12-08	347	A
USGS	14048000	2021-12-09	338	A
USGS	14048000	2021-12-10	349	A
USGS	14048000	2021-12-11	353	A
USGS	14048000	2021-12-12	367	A
USGS	14048000	2021-12-13	378	A
USGS	14048000	2021-12-14	374	A
USGS	14048000	2021-12-15	366	A
USGS	14048000	2021-12-16	385	A
USGS	14048000	2021-12-17	385	A
USGS	14048000	2021-12-18	380	A
USGS	14048000	2021-12-19	382	A
USGS	14048000	2021-12-20	384	A
USGS	14048000	2021-12-21	371	A
USGS	14048000	2021-12-22	381	A
USGS	14048000	2021-12-23	383	A
USGS	14048000	2021-12-24	418	A
USGS	14048000	2021-12-25	431	A
USGS	14048000	2021-12-26	427	A
USGS	14048000	2021-12-27	436	A
USGS	14048000	2021-12-28	473	A
USGS	14048000	2021-12-29	458	A
USGS	14048000	2021-12-30	394	A
USGS	14048000	2021-12-31	368	A
USGS	14048000	2022-01-01	270	A
USGS	14048000	2022-01-02	226	A
USGS	14048000	2022-01-03	310	A
USGS	14048000	2022-01-04	562	A
USGS	14048000	2022-01-05	483	A
USGS	14048000	2022-01-06	450	A
USGS	14048000	2022-01-07	688	A
USGS	14048000	2022-01-08	1170	A
USGS	14048000	2022-01-09	1050	A
USGS	14048000	2022-01-10	1020	A
USGS	14048000	2022-01-11	868	A
USGS	14048000	2022-01-12	876	A
USGS	14048000	2022-01-13	865	A
USGS	14048000	2022-01-14	875	A
USGS	14048000	2022-01-15	864	A
USGS	14048000	2022-01-16	846	A
USGS	14048000	2022-01-17	855	A
USGS	14048000	2022-01-18	856	A
USGS	14048000	2022-01-19	837	A
USGS	14048000	2022-01-20	812	A
USGS	14048000	2022-01-21	811	A
USGS	14048000	2022-01-22	888	A
USGS	14048000	2022-01-23	1150	A
USGS	14048000	2022-01-24	1390	A
USGS	14048000	2022-01-25	1240	A
USGS	14048000	2022-01-26	1100	A
USGS	14048000	2022-01-27	1010	A
USGS	14048000	2022-01-28	908	A
USGS	14048000	2022-01-29	835	A
USGS	14048000	2022-01-30	759	A
USGS	14048000	2022-01-31	707	A
USGS	14048000	2022-02-01	670	A
USGS	14048000	2022-02-02	692	A
USGS	14048000	2022-02-03	738	A
USGS	14048000	2022-02-04	718	A
USGS	14048000	2022-02-05	687	A
USGS	14048000	2022-02-06	667	A
USGS	14048000	2022-02-07	647	A
USGS	14048000	2022-02-08	624	A
USGS	14048000	2022-02-09	604	A
USGS	14048000	2022-02-10	592	A
USGS	14048000	2022-02-11	588	A
USGS	14048000	2022-02-12	591	A
USGS	14048000	2022-02-13	600	A
USGS	14048000	2022-02-14	640	A
USGS	14048000	2022-02-15	678	A
USGS	14048000	2022-02-16	705	A
USGS	14048000	2022-02-17	769	A
USGS	14048000	2022-02-18	816	A
USGS	14048000	2022-02-19	816	A
USGS	14048000	2022-02-20	781	A
USGS	14048000	2022-02-21	777	A
USGS	14048000	2022-02-22	812	A
USGS	14048000	2022-02-23	833	A
USGS	14048000	2022-02-24	809	A
USGS	14048000	2022-02-25	741	A
USGS	14048000	2022-02-26	649	A
USGS	14048000	2022-02-27	599	A
USGS	14048000	2022-02-28	606	A
USGS	14048000	2022-03-01	640	A
USGS	14048000	2022-03-02	758	A
USGS	14048000	2022-03-03	1310	A
USGS	14048000	2022-03-04	3330	A
USGS	14048000	2022-03-05	3410	A
USGS	14048000	2022-03-06	2870	A
USGS	14048000	2022-03-07	2460	A
USGS	14048000	2022-03-08	2100	A
USGS	14048000	2022-03-09	1910	A
USGS	14048000	2022-03-10	1830	A
USGS	14048000	2022-03-11	1800	A
USGS	14048000	2022-03-12	1650	A
USGS	14048000	2022-03-13	1500	A
USGS	14048000	2022-03-14	1750	A
USGS	14048000	2022-03-15	2090	A
USGS	14048000	2022-03-16	2400	A
USGS	14048000	2022-03-17	3350	A
USGS	14048000	2022-03-18	3700	A
USGS	14048000	2022-03-19	3100	A
USGS	14048000	2022-03-20	2800	A
USGS	14048000	2022-03-21	2760	A
USGS	14048000	2022-03-22	2700	A
USGS	14048000	2022-03-23	2510	A
USGS	14048000	2022-03-24	2460	A
USGS	14048000	2022-03-25	2870	A
USGS	14048000	2022-03-26	3410	A
USGS	14048000	2022-03-27	3450	A
USGS	14048000	2022-03-28	3410	A
USGS	14048000	2022-03-29	3380	A
USGS	14048000	2022-03-30	3450	A
USGS	14048000	2022-03-31	3670	A
USGS	14048000	2022-04-01	3510	A
USGS	14048000	2022-04-02	3110	A
USGS	14048000	2022-04-03	2760	A
USGS	14048000	2022-04-04	2550	A
USGS	14048000	2022-04-05	2330	A
USGS	14048000	2022-04-06	2200	A
USGS	14048000	2022-04-07	2190	A
USGS	14048000	2022-04-08	2030	A
USGS	14048000	2022-04-09	1890	A
USGS	14048000	2022-04-10	1850	A
USGS	14048000	2022-04-11	1960	A
USGS	14048000	2022-04-12	1930	A
USGS	14048000	2022-04-13	1940	A
USGS	14048000	2022-04-14	1920	A
USGS	14048000	2022-04-15	1860	A
USGS	14048000	2022-04-16	1860	A
USGS	14048000	2022-04-17	1840	A
USGS	14048000	2022-04-18	1830	A
USGS	14048000	2022-04-19	1870	A
USGS	14048000	2022-04-20	2120	A
USGS	14048000	2022-04-21	3070	A
USGS	14048000	2022-04-22	3510	A
USGS	14048000	2022-04-23	3900	A
USGS	14048000	2022-04-24	3910	A
USGS	14048000	2022-04-25	3780	A
USGS	14048000	2022-04-26	3620	A
USGS	14048000	2022-04-27	3690	A
USGS	14048000	2022-04-28	3980	A
USGS	14048000	2022-04-29	3880	A
USGS	14048000	2022-04-30	3630	A
USGS	14048000	2022-05-01	3520	A
USGS	14048000	2022-05-02	3840	A
USGS	14048000	2022-05-03	5020	A
USGS	14048000	2022-05-04	5900	A
USGS	14048000	2022-05-05	5880	A
USGS	14048000	2022-05-06	5280	A
USGS	14048000	2022-05-07	6110	A
USGS	14048000	2022-05-08	7790	A
USGS	14048000	2022-05-09	8560	A
USGS	14048000	2022-05-10	7510	A
USGS	14048000	2022-05-11	6900	A
USGS	14048000	2022-05-12	5970	A
USGS	14048000	2022-05-13	5200	A
USGS	14048000	2022-05-14	4850	A
USGS	14048000	2022-05-15	4750	A
USGS	14048000	2022-05-16	5440	A
USGS	14048000	2022-05-17	5980	A
USGS	14048000	2022-05-18	6410	A
USGS	14048000	2022-05-19	6070	A
USGS	14048000	2022-05-20	5590	A
USGS	14048000	2022-05-21	5140	A
USGS	14048000	2022-05-22	4470	A
USGS	14048000	2022-05-23	4010	A
USGS	14048000	2022-05-24	3690	A
USGS	14048000	2022-05-25	3450	A
USGS	14048000	2022-05-26	3310	A
USGS	14048000	2022-05-27	3330	A
USGS	14048000	2022-05-28	3610	A
USGS	14048000	2022-05-29	4130	A
USGS	14048000	2022-05-30	4770	A
USGS	14048000	2022-05-31	7500	A
USGS	14048000	2022-06-01	6670	A
USGS	14048000	2022-06-02	5960	A
USGS	14048000	2022-06-03	5530	A
USGS	14048000	2022-06-04	6040	A
USGS	14048000	2022-06-05	7040	A
USGS	14048000	2022-06-06	8830	A
USGS	14048000	2022-06-07	10800	A
USGS	14048000	2022-06-08	9580	A
USGS	14048000	2022-06-09	7840	A
USGS	14048000	2022-06-10	6720	A
USGS	14048000	2022-06-11	5970	A
USGS	14048000	2022-06-12	5830	A
USGS	14048000	2022-06-13	9880	A
USGS	14048000	2022-06-14	11700	A
USGS	14048000	2022-06-15	9740	A
USGS	14048000	2022-06-16	7900	A
USGS	14048000	2022-06-17	6560	A
USGS	14048000	2022-06-18	5610	A
USGS	14048000	2022-06-19	5110	A
USGS	14048000	2022-06-20	5330	A
USGS	14048000	2022-06-21	4610	A
USGS	14048000	2022-06-22	4100	A
USGS	14048000	2022-06-23	3640	A
USGS	14048000	2022-06-24	3260	A
USGS	14048000	2022-06-25	2970	A
USGS	14048000	2022-06-26	2720	A
USGS	14048000	2022-06-27	2500	A
USGS	14048000	2022-06-28	2280	P
USGS	14048000	2022-06-29	2080	P
USGS	14048000	2022-06-30	1910	P
USGS	14048000	2022-07-01	1760	P
USGS	14048000	2022-07-02	1630	P
USGS	14048000	2022-07-03	1520	P
USGS	14048000	2022-07-04	1420	P
USGS	14048000	2022-07-05	1380	P
USGS	14048000	2022-07-06	1320	P
USGS	14048000	2022-07-07	1280	P
USGS	14048000	2022-07-08	1190	P
USGS	14048000	2022-07-09	1090	P
USGS	14048000	2022-07-10	975	P
USGS	14048000	2022-07-11	894	P
USGS	14048000	2022-07-12	833	P
USGS	14048000	2022-07-13	764	P
USGS	14048000	2022-07-14	702	P
USGS	14048000	2022-07-15	634	P
USGS	14048000	2022-07-16	582	P
USGS	14048000	2022-07-17	530	P
USGS	14048000	2022-07-18	493	P
USGS	14048000	2022-07-19	464	P
USGS	14048000	2022-07-20	427	P
USGS	14048000	2022-07-21	389	P
USGS	14048000	2022-07-22	350	P
USGS	14048000	2022-07-23	323	P
USGS	14048000	2022-07-24	304	P
USGS	14048000	2022-07-25	287	P
USGS	14048000	2022-07-26	272	P
USGS	14048000	2022-07-27	254	P
USGS	14048000	2022-07-28	236	P
USGS	14048000	2022-07-29	225	P
USGS	14048000	2022-07-30	209	P
USGS	14048000	2022-07-31	196	P
USGS	14048000	2022-08-01	183	P
USGS	14048000	2022-08-02	174	P
USGS	14048000	2022-08-03	161	P
USGS	14048000	2022-08-04	147	P
USGS	14048000	2022-08-05	144	P
USGS	14048000	2022-08-06	135	P
