"","tag_code","event_site_name","start_time","end_time","event_site_basin_name","event_site_subbasin_name","event_site_latitude","event_site_longitude"
"5385","3D9.1C2D85EA5F","Bonneville Adult Fishways (combined)",2014-08-01 06:43:10,2014-08-01 10:48:54,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5386","3D9.1C2D85EA5F","Bonneville Adult Fishways (combined)",2014-08-01 21:09:14,2014-08-01 21:29:13,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5387","3D9.1C2D85EA5F","The Dalles Adult Fishways (combined)",2014-08-04 08:43:45,2014-08-04 08:44:26,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5388","3D9.1C2D85EA5F","McNary Adult Fishways (combined)",2014-09-29 21:38:26,2014-09-30 00:12:17,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5389","3D9.1C2D85EA5F","MCJ - McNary Dam Juvenile",2014-10-02 05:52:52,2014-10-02 05:53:04,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"5390","3D9.1C2D85EA5F","JD1 - John Day River, McDonald Ferry",2014-11-02 12:41:54,2014-11-02 12:41:54,"John Day","Lower John Day",45.59574,-120.410928
"5391","3D9.1C2D85EA5F","SJ2 - SF John Day (Murderer's)",2015-02-07 09:41:53,2015-02-07 09:46:13,"John Day","Upper John Day",44.314517,-119.539748
"5392","3D9.1C2D85EE78","Bonneville Adult Fishways (combined)",2013-08-26 02:58:06,2013-08-26 03:40:23,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5393","3D9.1C2D85EE78","The Dalles Adult Fishways (combined)",2013-08-28 10:47:28,2013-08-28 11:03:59,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5394","3D9.1C2D85EE78","McNary Adult Fishways (combined)",2013-09-02 10:44:51,2013-09-02 10:57:25,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5395","3D9.1C2D85EE78","McNary Adult Fishways (combined)",2013-09-02 19:30:41,2013-09-02 21:11:49,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5396","3D9.1C2D85EE78","JD1 - John Day River, McDonald Ferry",2013-10-27 12:55:28,2013-10-27 12:55:30,"John Day","Lower John Day",45.59574,-120.410928
"5397","3D9.1C2D85EE78","BR0 - Bridge Creek Gauge",2014-02-19 12:12:49,2014-02-19 12:13:14,"John Day","Lower John Day",44.72723,-120.3022
"5398","3D9.1C2D85EE78","BR1 - Bridge Creek Kiosk",2014-03-03 10:26:39,2014-03-03 10:28:39,"John Day","Lower John Day",44.654323,-120.251131
"5399","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-08 02:52:56,2014-03-08 06:23:12,"John Day","Lower John Day",44.59243,-120.2081
"5400","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-11 07:25:45,2014-03-11 07:28:22,"John Day","Lower John Day",44.59243,-120.2081
"5401","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-12 04:45:03,2014-03-12 04:45:03,"John Day","Lower John Day",44.59243,-120.2081
"5402","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-12 11:49:07,2014-03-12 11:49:07,"John Day","Lower John Day",44.59243,-120.2081
"5403","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-13 17:37:47,2014-03-13 17:37:47,"John Day","Lower John Day",44.59243,-120.2081
"5404","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-14 00:34:27,2014-03-14 00:34:27,"John Day","Lower John Day",44.59243,-120.2081
"5405","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-14 07:00:51,2014-03-14 07:00:51,"John Day","Lower John Day",44.59243,-120.2081
"5406","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-15 05:50:12,2014-03-15 05:50:12,"John Day","Lower John Day",44.59243,-120.2081
"5407","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-15 17:09:28,2014-03-15 18:08:13,"John Day","Lower John Day",44.59243,-120.2081
"5408","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-18 07:31:41,2014-03-18 10:45:20,"John Day","Lower John Day",44.59243,-120.2081
"5409","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-20 03:42:24,2014-03-20 08:34:53,"John Day","Lower John Day",44.59243,-120.2081
"5410","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-21 07:39:45,2014-03-21 08:55:58,"John Day","Lower John Day",44.59243,-120.2081
"5411","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-22 05:32:09,2014-03-22 09:10:25,"John Day","Lower John Day",44.59243,-120.2081
"5412","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-23 06:59:24,2014-03-23 06:59:24,"John Day","Lower John Day",44.59243,-120.2081
"5413","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-23 17:03:27,2014-03-23 17:03:27,"John Day","Lower John Day",44.59243,-120.2081
"5414","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-24 04:46:29,2014-03-24 13:33:44,"John Day","Lower John Day",44.59243,-120.2081
"5415","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-25 01:25:50,2014-03-25 01:25:50,"John Day","Lower John Day",44.59243,-120.2081
"5416","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-26 02:43:08,2014-03-26 02:43:47,"John Day","Lower John Day",44.59243,-120.2081
"5417","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-03-27 10:14:31,2014-03-27 10:14:31,"John Day","Lower John Day",44.59243,-120.2081
"5418","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-04-04 06:44:20,2014-04-04 06:50:51,"John Day","Lower John Day",44.59243,-120.2081
"5419","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-04-05 07:43:22,2014-04-05 07:43:22,"John Day","Lower John Day",44.59243,-120.2081
"5420","3D9.1C2D85EE78","BR2 - Bridge Creek Gable",2014-04-06 05:45:24,2014-04-06 05:45:24,"John Day","Lower John Day",44.59243,-120.2081
"5421","3D9.1C2D85EF0E","Bonneville Adult Fishways (combined)",2013-07-28 03:12:48,2013-07-28 04:32:05,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5422","3D9.1C2D85EF0E","The Dalles Adult Fishways (combined)",2013-09-09 10:54:18,2013-09-09 10:54:25,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5423","3D9.1C2D85EF0E","McNary Adult Fishways (combined)",2013-09-13 22:47:25,2013-09-14 00:12:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5424","3D9.1C2D85EF0E","BR0 - Bridge Creek Gauge",2014-03-30 07:10:04,2014-03-30 07:10:04,"John Day","Lower John Day",44.72723,-120.3022
"5425","3D9.1C2D85EF0E","BR1 - Bridge Creek Kiosk",2014-04-07 06:42:20,2014-04-07 06:42:59,"John Day","Lower John Day",44.654323,-120.251131
"5426","3D9.1C2D85EF0E","BR3 - Bridge Creek Ranch",2014-04-13 09:48:57,2014-04-13 09:49:07,"John Day","Lower John Day",44.58517,-120.1837
"5427","3D9.1C2D85EF0E","BR3 - Bridge Creek Ranch",2014-04-24 02:30:57,2014-04-24 02:30:57,"John Day","Lower John Day",44.58517,-120.1837
"5428","3D9.1C2D85EF0E","BR2 - Bridge Creek Gable",2014-04-24 06:30:36,2014-04-24 06:30:36,"John Day","Lower John Day",44.59243,-120.2081
"5429","3D9.1C2D85EF0E","BR1 - Bridge Creek Kiosk",2014-04-30 22:35:12,2014-04-30 22:35:12,"John Day","Lower John Day",44.654323,-120.251131
"5430","3D9.1C2D85EF0E","BR0 - Bridge Creek Gauge",2014-05-11 00:47:31,2014-05-11 00:47:47,"John Day","Lower John Day",44.72723,-120.3022
"5431","3D9.1C2D85F32E","Bonneville Adult Fishways (combined)",2013-07-26 22:36:50,2013-07-27 00:24:58,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5432","3D9.1C2D85F32E","The Dalles Adult Fishways (combined)",2013-07-29 06:14:04,2013-07-29 06:14:40,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5433","3D9.1C2D85F32E","McNary Adult Fishways (combined)",2013-08-03 09:11:26,2013-08-03 10:41:27,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5434","3D9.1C2D85F32E","BR0 - Bridge Creek Gauge",2014-05-01 22:48:16,2014-05-01 22:48:37,"John Day","Lower John Day",44.72723,-120.3022
"5435","3D9.1C2D85F32E","BR1 - Bridge Creek Kiosk",2014-05-14 20:26:28,2014-05-14 20:26:28,"John Day","Lower John Day",44.654323,-120.251131
"5436","3D9.1C2D85F32E","BR1 - Bridge Creek Kiosk",2014-05-29 22:43:39,2014-05-29 22:43:52,"John Day","Lower John Day",44.654323,-120.251131
"5437","3D9.1C2D8607E7","Bonneville Adult Fishways (combined)",2013-08-18 06:13:54,2013-08-18 06:20:31,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5438","3D9.1C2D8607E7","The Dalles Adult Fishways (combined)",2013-08-24 15:24:11,2013-08-24 15:38:31,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5439","3D9.1C2D8607E7","The Dalles Adult Fishways (combined)",2013-08-25 01:23:32,2013-08-25 01:24:31,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5440","3D9.1C2D8607E7","DRM - Deschutes River mouth",2013-08-26 11:48:16,2013-08-27 05:27:06,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5441","3D9.1C2D8607E7","DRM - Deschutes River mouth",2013-08-27 23:09:30,2013-08-27 23:15:38,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5442","3D9.1C2D8607E7","McNary Adult Fishways (combined)",2013-09-02 23:19:30,2013-09-02 23:36:09,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5443","3D9.1C2D8607E7","McNary Adult Fishways (combined)",2013-09-06 20:04:24,2013-09-06 20:29:36,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5444","3D9.1C2D8607E7","TMF - Three Mile Falls Dam Combined",2014-01-03 18:21:01,2014-01-03 18:21:01,"Middle Columbia","Umatilla",45.882018,-119.32442
"5445","3D9.1C2D8607E7","FDD - Feed Diversion Dam",2014-02-13 08:12:19,2014-02-13 08:19:21,"Middle Columbia","Umatilla",45.720695,-119.176819
"5446","3D9.1C2D860D95","Bonneville Adult Fishways (combined)",2014-08-11 23:45:56,2014-08-12 02:42:48,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5447","3D9.1C2D860D95","The Dalles Adult Fishways (combined)",2014-10-14 05:30:39,2014-10-14 05:30:43,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5448","3D9.1C2D860D95","McNary Adult Fishways (combined)",2014-10-19 02:25:29,2014-10-19 03:02:37,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5449","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-18 18:22:31,2015-04-18 19:20:37,"John Day","Lower John Day",44.72723,-120.3022
"5450","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-19 01:47:03,2015-04-19 01:48:09,"John Day","Lower John Day",44.72723,-120.3022
"5451","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-19 16:07:48,2015-04-19 16:07:58,"John Day","Lower John Day",44.72723,-120.3022
"5452","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-21 13:28:38,2015-04-21 20:41:26,"John Day","Lower John Day",44.72723,-120.3022
"5453","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-22 08:52:38,2015-04-22 10:27:42,"John Day","Lower John Day",44.72723,-120.3022
"5454","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-22 16:55:22,2015-04-22 16:55:22,"John Day","Lower John Day",44.72723,-120.3022
"5455","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-23 09:58:56,2015-04-23 12:22:43,"John Day","Lower John Day",44.72723,-120.3022
"5456","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-24 07:59:30,2015-04-24 12:56:36,"John Day","Lower John Day",44.72723,-120.3022
"5457","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-25 04:02:50,2015-04-25 12:58:09,"John Day","Lower John Day",44.72723,-120.3022
"5458","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-26 08:36:45,2015-04-26 08:37:33,"John Day","Lower John Day",44.72723,-120.3022
"5459","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-26 23:26:13,2015-04-26 23:38:55,"John Day","Lower John Day",44.72723,-120.3022
"5460","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-27 13:47:52,2015-04-28 00:06:07,"John Day","Lower John Day",44.72723,-120.3022
"5461","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-28 19:13:29,2015-04-28 20:04:18,"John Day","Lower John Day",44.72723,-120.3022
"5462","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-04-29 17:47:41,2015-04-29 22:39:21,"John Day","Lower John Day",44.72723,-120.3022
"5463","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-01 14:52:34,2015-05-01 14:52:34,"John Day","Lower John Day",44.72723,-120.3022
"5464","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-02 13:52:15,2015-05-02 15:53:38,"John Day","Lower John Day",44.72723,-120.3022
"5465","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-03 18:35:55,2015-05-04 02:11:11,"John Day","Lower John Day",44.72723,-120.3022
"5466","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-04 12:58:53,2015-05-04 12:58:53,"John Day","Lower John Day",44.72723,-120.3022
"5467","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-05 07:42:02,2015-05-05 07:46:32,"John Day","Lower John Day",44.72723,-120.3022
"5468","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-05 15:51:09,2015-05-06 16:02:25,"John Day","Lower John Day",44.72723,-120.3022
"5469","3D9.1C2D860D95","BR0 - Bridge Creek Gauge",2015-05-07 11:02:17,2015-05-07 11:04:26,"John Day","Lower John Day",44.72723,-120.3022
"5470","3D9.1C2D8611DC","Bonneville Adult Fishways (combined)",2014-07-29 00:51:03,2014-07-29 07:08:44,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5471","3D9.1C2D8611DC","Bonneville Adult Fishways (combined)",2014-08-01 06:49:26,2014-08-01 07:50:43,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5472","3D9.1C2D8611DC","The Dalles Adult Fishways (combined)",2014-09-22 07:40:23,2014-09-22 07:40:27,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5473","3D9.1C2D8611DC","McNary Adult Fishways (combined)",2014-09-29 00:56:00,2014-09-29 01:43:06,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5474","3D9.1C2D8611DC","BR0 - Bridge Creek Gauge",2015-02-16 10:51:45,2015-02-16 10:52:47,"John Day","Lower John Day",44.72723,-120.3022
"5475","3D9.1C2D8611DC","BR0 - Bridge Creek Gauge",2015-02-16 20:44:17,2015-02-16 20:44:40,"John Day","Lower John Day",44.72723,-120.3022
"5476","3D9.1C2D8611DC","BR0 - Bridge Creek Gauge",2015-03-17 14:16:20,2015-03-17 14:35:09,"John Day","Lower John Day",44.72723,-120.3022
"5477","3D9.1C2D861F3E","Bonneville Adult Fishways (combined)",2013-08-02 09:02:51,2013-08-02 10:55:22,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5478","3D9.1C2D861F3E","The Dalles Adult Fishways (combined)",2013-09-04 07:00:16,2013-09-04 07:00:20,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5479","3D9.1C2D861F3E","McNary Adult Fishways (combined)",2013-09-07 23:40:07,2013-09-08 01:21:52,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5480","3D9.1C2D861F3E","ICH - Ice Harbor Dam (Combined)",2013-09-12 11:08:30,2013-09-12 11:10:45,"Lower Snake","Lower Snake",46.249527,-118.879964
"5481","3D9.1C2D861F3E","Lower Granite Dam Adult Fishways (combined)",2013-09-21 06:06:38,2013-09-21 06:10:12,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"5482","3D9.1C2D861F3E","UGR - Upper Grande Ronde at rkm 155",2014-04-20 04:47:34,2014-04-20 04:47:34,"Lower Snake","Upper Grande Ronde",45.59352,-117.903379
"5483","3D9.1C2D861F3E","JOC - Joseph Creek ISA @ km 3",2014-04-27 04:58:42,2014-04-27 04:58:42,"Lower Snake","Lower Grande Ronde",46.030237,-117.016408
"5484","3D9.1C2D862C33","Bonneville Adult Fishways (combined)",2013-07-20 21:50:32,2013-07-20 23:36:27,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5485","3D9.1C2D862C33","The Dalles Adult Fishways (combined)",2013-07-27 08:18:44,2013-07-27 08:18:53,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5486","3D9.1C2D862C33","McNary Adult Fishways (combined)",2013-08-09 04:27:07,2013-08-09 05:12:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5487","3D9.1C2D863150","Bonneville Adult Fishways (combined)",2014-07-12 02:12:11,2014-07-12 04:38:08,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5488","3D9.1C2D863150","The Dalles Adult Fishways (combined)",2014-07-14 08:17:11,2014-07-14 08:17:23,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5489","3D9.1C2D863612","Bonneville Adult Fishways (combined)",2014-07-30 03:20:22,2014-07-30 04:21:31,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5490","3D9.1C2D863981","Bonneville Adult Fishways (combined)",2013-07-26 02:47:20,2013-07-26 04:57:14,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5491","3D9.1C2D863981","The Dalles Adult Fishways (combined)",2013-07-28 11:58:10,2013-07-28 11:58:19,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5492","3D9.1C2D863981","DRM - Deschutes River mouth",2013-08-02 15:41:28,2013-08-02 15:41:49,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5493","3D9.1C2D863981","DRM - Deschutes River mouth",2013-08-02 21:42:41,2013-08-02 21:42:41,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5494","3D9.1C2D863981","DRM - Deschutes River mouth",2013-08-13 23:13:05,2013-08-14 03:33:45,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5495","3D9.1C2D863981","McNary Adult Fishways (combined)",2013-10-05 08:18:55,2013-10-05 09:20:05,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5496","3D9.1C2D865289","Bonneville Adult Fishways (combined)",2013-07-23 04:36:22,2013-07-23 10:41:45,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5497","3D9.1C2D865289","The Dalles Adult Fishways (combined)",2013-07-25 23:03:27,2013-07-25 23:03:37,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5498","3D9.1C2D865289","McNary Adult Fishways (combined)",2013-08-01 00:25:30,2013-08-01 02:08:09,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5499","3D9.1C2D865289","McNary Adult Fishways (combined)",2013-08-09 05:50:34,2013-08-09 07:29:17,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5500","3D9.1C2D8711A6","Bonneville Adult Fishways (combined)",2013-07-17 06:22:57,2013-07-17 09:07:36,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5501","3D9.1C2D8711A6","The Dalles Adult Fishways (combined)",2013-07-20 10:13:21,2013-07-20 10:13:24,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5502","3D9.1C2D8711A6","McNary Adult Fishways (combined)",2013-07-31 06:43:52,2013-07-31 09:45:30,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5503","3D9.1C2D8711A6","BR0 - Bridge Creek Gauge",2014-04-27 14:50:00,2014-04-27 14:50:00,"John Day","Lower John Day",44.72723,-120.3022
"5504","3D9.1C2D8711A6","BR1 - Bridge Creek Kiosk",2014-04-30 23:03:24,2014-04-30 23:03:24,"John Day","Lower John Day",44.654323,-120.251131
"5505","3D9.1C2D8711A6","BR2 - Bridge Creek Gable",2014-05-03 02:12:14,2014-05-03 02:23:02,"John Day","Lower John Day",44.59243,-120.2081
"5506","3D9.1C2D8711A6","BR3 - Bridge Creek Ranch",2014-05-04 07:51:47,2014-05-04 07:52:02,"John Day","Lower John Day",44.58517,-120.1837
"5507","3D9.1C2D8711A6","BR3 - Bridge Creek Ranch",2014-05-27 22:55:12,2014-05-27 22:55:16,"John Day","Lower John Day",44.58517,-120.1837
"5508","3D9.1C2D8711E6","Bonneville Adult Fishways (combined)",2013-07-11 21:38:04,2013-07-11 23:30:02,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5509","3D9.1C2D8713A0","Bonneville Adult Fishways (combined)",2013-08-24 12:48:57,2013-08-24 12:52:05,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5510","3D9.1C2D8713A0","Bonneville Adult Fishways (combined)",2013-08-25 00:02:09,2013-08-25 00:11:07,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5511","3D9.1C2D8713A0","The Dalles Adult Fishways (combined)",2013-10-09 07:47:18,2013-10-09 07:49:15,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5512","3D9.1C2D8713A0","McNary Adult Fishways (combined)",2013-10-18 00:19:15,2013-10-18 02:28:52,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5513","3D9.1C2D8713A0","McNary Adult Fishways (combined)",2013-11-01 01:08:32,2013-11-01 01:27:33,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5514","3D9.1C2D8713A0","MCJ - McNary Dam Juvenile",2013-11-22 20:08:11,2013-11-22 20:08:20,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"5515","3D9.1C2D8713A0","BRIDGC - Bridge Creek, John Day River Basin",2014-03-27 10:29:00,2014-03-27 10:29:00,"John Day","Lower John Day",44.592045,-120.20546
"5516","3D9.1C2D8713A0","BR0 - Bridge Creek Gauge",2014-03-28 02:29:22,2014-03-28 02:30:44,"John Day","Lower John Day",44.72723,-120.3022
"5517","3D9.1C2D8713A0","BR0 - Bridge Creek Gauge",2014-04-17 02:20:38,2014-04-17 02:20:38,"John Day","Lower John Day",44.72723,-120.3022
"5518","3D9.1C2D8713A0","BRIDGC - Bridge Creek, John Day River Basin",2014-04-23 05:31:00,2014-04-23 05:31:00,"John Day","Lower John Day",44.592045,-120.20546
"5519","3D9.1C2D87196D","Bonneville Adult Fishways (combined)",2014-08-20 09:14:28,2014-08-20 09:34:42,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5520","3D9.1C2D87196D","Bonneville Adult Fishways (combined)",2014-08-20 23:38:11,2014-08-20 23:45:24,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
