"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count","First Obs Date Max"
"3D9.1C2D8A8F93","CEJ11261.371","BO1 - Bonneville Bradford Is. Ladder","7/10/2013 6:36:59 PM","7/10/2013 7:42:56 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/18/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/10/2013"
"3D9.1C2D8AA62C","CEJ11191.418","BO1 - Bonneville Bradford Is. Ladder","7/3/2014 11:26:18 PM","7/4/2014 5:06:29 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","7/10/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/03/2014"
"3D9.1C2D8B073D","OJD11279.SF1","BO1 - Bonneville Bradford Is. Ladder","8/5/2013 1:50:18 PM","8/5/2013 3:21:33 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/05/2013"
"3D9.1C2D8B0752","OJD11280.SF1","BO2 - Bonneville Cascades Is. Ladder","7/20/2013 6:46:08 AM","7/20/2013 7:00:54 AM","WEIR 45","WEIR 52","10/7/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/20/2013"
"3D9.1C2D8B0752","OJD11280.SF1","BO4 - Bonneville WA Ladder Slots","7/20/2013 11:35:39 AM","7/20/2013 11:40:01 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/7/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/20/2013"
"3D9.1C2D8B0765","OJD11105.MF1","BO1 - Bonneville Bradford Is. Ladder","7/27/2013 7:10:03 AM","7/27/2013 9:06:59 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/15/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/27/2013"
"3D9.1C2D8B23F3","OJD11123.MS1","BO2 - Bonneville Cascades Is. Ladder","8/10/2012 5:19:32 PM","8/10/2012 5:32:51 PM","WEIR 45","WEIR 52","5/3/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/10/2012"
"3D9.1C2D8B23F3","OJD11123.MS1","BO4 - Bonneville WA Ladder Slots","8/11/2012 4:15:59 AM","8/11/2012 4:35:22 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/3/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/11/2012"
"3D9.1C2D8CBFE6","OJD11106.MS1","BO1 - Bonneville Bradford Is. Ladder","8/5/2013 1:21:41 PM","8/5/2013 2:15:29 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/16/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/05/2013"
"3D9.1C2D8CCEAA","OJD11104.MF1","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2013 7:03:53 AM","7/23/2013 7:50:15 AM","WEIR 34","WEIR 59","4/14/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/23/2013"
"3D9.1C2D8CCEAA","OJD11104.MF1","BO4 - Bonneville WA Ladder Slots","7/23/2013 8:37:39 AM","7/23/2013 8:44:56 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/14/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/23/2013"
"3D9.1C2D8CDC70","OJD12010.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/19/2013 4:06:13 PM","7/19/2013 4:38:15 PM","WEIR 34","WEIR 59","1/10/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/19/2013"
"3D9.1C2D8CDC70","OJD12010.SF1","BO4 - Bonneville WA Ladder Slots","7/19/2013 5:36:45 PM","7/19/2013 5:45:43 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","1/10/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/19/2013"
"3D9.1C2D8CE71B","OJD11279.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/13/2014 6:09:58 AM","8/13/2014 6:59:28 AM","WEIR 34","WEIR 57","10/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/13/2014"
"3D9.1C2D8CE71B","OJD11279.SF1","BO4 - Bonneville WA Ladder Slots","8/13/2014 7:34:21 AM","8/13/2014 7:43:21 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/13/2014"
"3D9.1C2D8D0411","OJD11055.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/25/2012 8:00:31 AM","7/25/2012 9:30:53 AM","WEIR 37","AFF NORTH FLUME [ISO 134KHZ]","2/24/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/25/2012"
"3D9.1C2D8D0411","OJD11055.SF1","BO4 - Bonneville WA Ladder Slots","7/25/2012 10:37:17 AM","7/25/2012 10:43:23 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/24/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/25/2012"
"3D9.1C2D8D04C3","OJD11099.MS1","BO1 - Bonneville Bradford Is. Ladder","8/8/2013 5:36:55 PM","8/9/2013 5:04:57 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/08/2013"
"3D9.1C2D8D0D9F","OJD11120.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/2/2012 9:13:36 AM","8/2/2012 11:06:48 AM","WEIR 34","WEIR 55","4/30/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/02/2012"
"3D9.1C2D8D0D9F","OJD11120.SF1","BO4 - Bonneville WA Ladder Slots","8/2/2012 11:52:34 AM","8/2/2012 11:57:20 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/30/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/02/2012"
"3D9.1C2D8D1018","OJD11326.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/15/2013 5:11:36 AM","7/15/2013 5:38:37 AM","WEIR 34","WEIR 58","11/22/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2013"
"3D9.1C2D8D1018","OJD11326.SF1","BO4 - Bonneville WA Ladder Slots","7/15/2013 6:00:44 AM","7/15/2013 6:05:44 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","11/22/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2013"
"3D9.1C2D8D10E2","OJD11106.MS1","BO1 - Bonneville Bradford Is. Ladder","8/9/2012 4:39:41 PM","8/9/2012 6:03:23 PM","B-BRANCH WEIR 45","VERTICAL SLOT DETECTORS","4/16/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/09/2012"
"3D9.1C2D8D1189","OJD11125.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/18/2012 7:20:49 AM","7/18/2012 8:06:23 AM","WEIR 34","WEIR 58","5/5/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/18/2012"
"3D9.1C2D8D1189","OJD11125.MS1","BO4 - Bonneville WA Ladder Slots","7/18/2012 8:35:59 AM","7/18/2012 8:42:59 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/5/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/18/2012"
"3D9.1C2D8D11F2","OJD12012.SF1","BO1 - Bonneville Bradford Is. Ladder","7/30/2013 11:49:44 AM","7/30/2013 12:58:05 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","1/12/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/30/2013"
"3D9.1C2D8D1B1F","OJD11117.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/5/2012 12:10:58 PM","8/5/2012 12:47:05 PM","WEIR 34","WEIR 59","4/27/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/05/2012"
"3D9.1C2D8D1B1F","OJD11117.SF1","BO4 - Bonneville WA Ladder Slots","8/5/2012 1:45:35 PM","8/5/2012 1:55:59 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/27/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/05/2012"
"3D9.1C2D8D2547","OJD11124.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/31/2012 5:48:36 PM","7/31/2012 6:20:52 PM","WEIR 36","WEIR 59","5/4/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/31/2012"
"3D9.1C2D8D2547","OJD11124.SF1","BO4 - Bonneville WA Ladder Slots","7/31/2012 7:04:02 PM","7/31/2012 7:10:43 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/4/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/31/2012"
"3D9.1C2D8D323C","OJD11120.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/12/2013 8:00:37 AM","8/12/2013 8:51:45 AM","WEIR 34","WEIR 58","4/30/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/12/2013"
"3D9.1C2D8D323C","OJD11120.SF1","BO4 - Bonneville WA Ladder Slots","8/12/2013 9:30:54 AM","8/12/2013 9:37:50 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/30/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/12/2013"
"3D9.1C2D8D3522","OJD11088.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/19/2012 4:06:37 PM","7/19/2012 4:44:51 PM","WEIR 34","WEIR 58","3/29/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/19/2012"
"3D9.1C2D8D3522","OJD11088.MS1","BO4 - Bonneville WA Ladder Slots","7/19/2012 5:17:17 PM","7/19/2012 5:24:32 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","3/29/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/19/2012"
"3D9.1C2D8D37A7","OJD11305.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/15/2013 4:56:10 PM","7/15/2013 4:56:10 PM","WEIR 54","WEIR 54","11/1/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2013"
"3D9.1C2D8D37A7","OJD11305.SF1","BO4 - Bonneville WA Ladder Slots","7/15/2013 5:46:12 PM","7/15/2013 5:52:51 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","11/1/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2013"
"3D9.1C2D8D39D4","OJD11126.MF1","BO3 - Bonneville WA Shore Ladder/AFF","7/28/2013 11:49:58 AM","7/28/2013 12:35:20 PM","WEIR 34","WEIR 59","5/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/28/2013"
"3D9.1C2D8D39D4","OJD11126.MF1","BO4 - Bonneville WA Ladder Slots","7/29/2013 5:05:48 AM","7/29/2013 5:17:30 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/29/2013"
"3D9.1C2D8D3CCA","OJD11126.MS1","BO1 - Bonneville Bradford Is. Ladder","7/27/2012 1:58:55 PM","7/27/2012 3:56:41 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/27/2012"
"3D9.1C2D8DF7EF","OJD11116.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/17/2012 5:14:39 PM","7/17/2012 6:02:53 PM","WEIR 34","WEIR 59","4/26/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/17/2012"
"3D9.1C2D8DF7EF","OJD11116.MS1","BO4 - Bonneville WA Ladder Slots","7/17/2012 7:03:07 PM","7/17/2012 7:10:11 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/26/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/17/2012"
"3D9.1C2D8DFB97","OJD11322.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/14/2013 4:59:18 AM","7/14/2013 5:42:54 AM","WEIR 34","WEIR 58","11/18/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/14/2013"
"3D9.1C2D8DFB97","OJD11322.SF1","BO4 - Bonneville WA Ladder Slots","7/14/2013 6:52:29 AM","7/14/2013 7:02:20 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","11/18/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/14/2013"
"3D9.1C2D8E007B","OJD11110.MF1","BO1 - Bonneville Bradford Is. Ladder","7/27/2012 2:56:51 PM","7/27/2012 3:56:48 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/20/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/27/2012"
"3D9.1C2D8E0AEA","OJD11286.SF1","BO1 - Bonneville Bradford Is. Ladder","7/4/2013 10:18:47 AM","7/4/2013 12:05:32 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/13/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/04/2013"
"3D9.1C2D8E0BA4","OJD12005.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/26/2013 2:28:58 PM","7/26/2013 3:06:14 PM","WEIR 34","WEIR 58","1/5/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/26/2013"
"3D9.1C2D8E0BA4","OJD12005.SF1","BO4 - Bonneville WA Ladder Slots","7/26/2013 3:52:41 PM","7/26/2013 4:11:21 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","1/5/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/26/2013"
"3D9.1C2D8E0BF6","OJD11133.SF1","BO1 - Bonneville Bradford Is. Ladder","7/15/2013 2:32:08 PM","7/15/2013 3:30:55 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/13/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2013"
"3D9.1C2D8E0C8F","OJD11284.SF1","BO1 - Bonneville Bradford Is. Ladder","7/22/2014 5:23:22 PM","7/23/2014 7:35:01 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/11/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/22/2014"
"3D9.1C2D8E1863","OJD11159.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2013 7:03:06 PM","7/23/2013 7:39:04 PM","WEIR 34","WEIR 59","6/8/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/23/2013"
"3D9.1C2D8E1863","OJD11159.SF1","BO4 - Bonneville WA Ladder Slots","7/24/2013 1:46:09 AM","7/24/2013 2:10:58 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/8/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/24/2013"
"3D9.1C2D8E265B","OJD11111.MS1","BO2 - Bonneville Cascades Is. Ladder","8/5/2012 11:34:31 AM","8/5/2012 11:48:40 AM","WEIR 45","WEIR 52","4/21/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/05/2012"
"3D9.1C2D8E265B","OJD11111.MS1","BO4 - Bonneville WA Ladder Slots","8/6/2012 5:02:27 AM","8/6/2012 5:09:25 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/21/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/06/2012"
"3D9.1C2D8E2EEF","OJD11099.MS1","BO1 - Bonneville Bradford Is. Ladder","8/10/2012 3:45:49 PM","8/10/2012 4:53:33 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/10/2012"
"3D9.1C2D8E3E49","OJD11342.SF1","BO1 - Bonneville Bradford Is. Ladder","7/19/2013 11:25:47 AM","7/19/2013 12:29:49 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","12/8/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/19/2013"
"3D9.1C2D8E3FB7","OJD11340.SF1","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2013 6:23:38 AM","9/3/2013 6:59:25 AM","WEIR 34","WEIR 59","12/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","09/03/2013"
"3D9.1C2D8E3FB7","OJD11340.SF1","BO4 - Bonneville WA Ladder Slots","9/3/2013 7:34:03 AM","9/3/2013 7:40:48 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","12/6/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","09/03/2013"
"3D9.1C2D8E459A","OJD11118.MS1","BO3 - Bonneville WA Shore Ladder/AFF","9/5/2013 7:19:25 AM","9/5/2013 9:34:37 AM","WEIR 34","WEIR 58","4/28/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","09/05/2013"
"3D9.1C2D8E459A","OJD11118.MS1","BO4 - Bonneville WA Ladder Slots","9/5/2013 10:27:21 AM","9/5/2013 10:43:17 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/28/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","09/05/2013"
"3D9.1C2D8E565E","OJD11125.SF1","BO4 - Bonneville WA Ladder Slots","7/24/2012 6:42:08 AM","7/24/2012 6:50:20 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/5/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/24/2012"
"3D9.1C2D8E62C4","OJD11319.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/13/2014 9:02:53 AM","8/13/2014 9:39:40 AM","WEIR 34","WEIR 59","11/15/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/13/2014"
"3D9.1C2D8E62C4","OJD11319.SF1","BO4 - Bonneville WA Ladder Slots","8/13/2014 10:01:11 AM","8/13/2014 10:07:28 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","11/15/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/13/2014"
"3D9.1C2D8E641A","OJD11117.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/28/2012 2:46:57 PM","7/28/2012 3:29:04 PM","WEIR 36","WEIR 59","4/27/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/28/2012"
"3D9.1C2D8E641A","OJD11117.MS1","BO4 - Bonneville WA Ladder Slots","7/28/2012 4:14:57 PM","7/28/2012 4:23:29 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/27/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/28/2012"
"3D9.1C2D8E64B2","OJD11116.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/22/2012 7:12:57 AM","7/22/2012 7:50:28 AM","WEIR 34","WEIR 57","4/26/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/22/2012"
"3D9.1C2D8E64B2","OJD11116.MS1","BO4 - Bonneville WA Ladder Slots","7/22/2012 8:22:53 AM","7/22/2012 8:28:58 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/26/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/22/2012"
"3D9.1C2D8E67FD","OJD11102.MS1","BO3 - Bonneville WA Shore Ladder/AFF","8/4/2013 5:38:28 PM","8/4/2013 6:20:57 PM","WEIR 34","WEIR 59","4/12/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/04/2013"
"3D9.1C2D8E67FD","OJD11102.MS1","BO4 - Bonneville WA Ladder Slots","8/5/2013 2:49:22 AM","8/5/2013 3:37:03 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/12/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/05/2013"
"3D9.1C2D8E771B","OJD11083.MS1","BO1 - Bonneville Bradford Is. Ladder","7/11/2012 10:02:03 AM","7/11/2012 4:42:03 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","3/24/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/11/2012"
"3D9.1C2D8E7A9B","OJD11131.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/2/2013 10:25:55 AM","8/2/2013 11:06:19 AM","WEIR 34","WEIR 59","5/11/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/02/2013"
