"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Basin Name","Event Site Info Name","Event Site Info Code","Event Site Code Value","Event Site Subbasin Code","Event Site Subbasin Name","Event Site RKM Value","Event Site RKM Total","CTH Count"
"3D9.1C2D6D2DE6","Observation","DRM - Deschutes River mouth","7/24/2013","","","Deschutes","Deschutes River mouth","DRM","DRM","17070306","Lower Deschutes","328.001","329","1"
"3D9.1C2D6D2DE6","Observation","JD1 - John Day River, McDonald Ferry","10/3/2013","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","5"
"3D9.1C2D6D2DE6","Observation","TD1 - The Dalles East Fish Ladder","7/24/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","3"
"3D9.1C2D6D3331","Mark","JDARMF - Middle Fork John Day River","5/2/2012","JDARMF - Middle Fork John Day River","5/2/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D6D3331","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/4/2013","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","18"
"3D9.1C2D6D3331","Observation","BO4 - Bonneville WA Ladder Slots","8/4/2013","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","7"
"3D9.1C2D6D3331","Observation","MC1 - McNary Oregon Shore Ladder","9/25/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","17"
"3D9.1C2D6D3331","Observation","ORB - Oasis Road Bridge","10/3/2013","","","Middle Columbia","Oasis Road Bridge","ORB","ORB","17070102","Walla Walla","509.010","519","3"
"3D9.1C2D6D3331","Observation","PRV - Walla Walla R at Pierce RV Prk","9/30/2013","","","Middle Columbia","Walla Walla R at Pierce RV Prk","PRV","PRV","17070102","Walla Walla","509.009","518","1"
"3D9.1C2D6D3331","Observation","PRV - Walla Walla R at Pierce RV Prk","10/4/2013","","","Middle Columbia","Walla Walla R at Pierce RV Prk","PRV","PRV","17070102","Walla Walla","509.009","518","1"
"3D9.1C2D6D3331","Observation","TD1 - The Dalles East Fish Ladder","9/20/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","22"
"3D9.1C2D6D3331","Observation","TMF - Three Mile Falls Dam Combined","4/12/2014","","","Middle Columbia","Three Mile Falls Dam Combined","TMF","TMF","17070103","Umatilla","465.005","470","1"
"3D9.1C2D6D3338","Mark","JDARMF - Middle Fork John Day River","5/1/2012","JDARMF - Middle Fork John Day River","5/1/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D6D3338","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/29/2013","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","18"
"3D9.1C2D6D3338","Observation","BO4 - Bonneville WA Ladder Slots","7/29/2013","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","6"
"3D9.1C2D6D3338","Observation","DRM - Deschutes River mouth","8/1/2013","","","Deschutes","Deschutes River mouth","DRM","DRM","17070306","Lower Deschutes","328.001","329","1"
"3D9.1C2D6D3338","Observation","MC1 - McNary Oregon Shore Ladder","10/4/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","11"
"3D9.1C2D6D3338","Observation","TD1 - The Dalles East Fish Ladder","8/1/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","2"
"3D9.1C2D6D3AED","Mark","JDARMF - Middle Fork John Day River","5/15/2012","JDARMF - Middle Fork John Day River","5/15/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D6D3AED","Observation","BO2 - Bonneville Cascades Is. Ladder","9/4/2014","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","9"
"3D9.1C2D6D3AED","Observation","BO4 - Bonneville WA Ladder Slots","9/4/2014","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","6"
"3D9.1C2D6D3AED","Observation","JD1 - John Day River, McDonald Ferry","10/11/2014","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","3"
"3D9.1C2D6D3AED","Observation","JDJ - John Day Dam Juvenile","5/20/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D6D3AED","Observation","TD1 - The Dalles East Fish Ladder","10/9/2014","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","19"
"3D9.1C2D6ECD4D","Mark","JDARMF - Middle Fork John Day River","8/2/2011","JDARMF - Middle Fork John Day River","8/2/2011","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D6ECD4D","Observation","BO1 - Bonneville Bradford Is. Ladder","7/30/2014","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2D6ECD4D","Observation","JD1 - John Day River, McDonald Ferry","10/30/2014","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","1"
"3D9.1C2D6ECD4D","Observation","MJ1 - Middle Fork John Day Array","3/15/2015","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","1"
"3D9.1C2D6ECD4D","Observation","TD1 - The Dalles East Fish Ladder","10/1/2014","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","10"
"3D9.1C2D6FBA47","Mark","JDARMF - Middle Fork John Day River","7/27/2011","JDARMF - Middle Fork John Day River","7/27/2011","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D6FBA47","Observation","BO1 - Bonneville Bradford Is. Ladder","7/29/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","20"
"3D9.1C2D6FBA47","Observation","JDJ - John Day Dam Juvenile","5/30/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D6FC5A1","Mark","JDARMF - Middle Fork John Day River","8/3/2011","JDARMF - Middle Fork John Day River","8/3/2011","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D6FC5A1","Observation","BO1 - Bonneville Bradford Is. Ladder","8/7/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","19"
"3D9.1C2D6FC5A1","Observation","DRM - Deschutes River mouth","8/13/2013","","","Deschutes","Deschutes River mouth","DRM","DRM","17070306","Lower Deschutes","328.001","329","2"
"3D9.1C2D6FC5A1","Observation","MC1 - McNary Oregon Shore Ladder","10/6/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","10"
"3D9.1C2D6FC5A1","Observation","MJ1 - Middle Fork John Day Array","4/19/2014","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","1"
"3D9.1C2D6FC5A1","Observation","MJ1 - Middle Fork John Day Array","5/16/2014","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","2"
"3D9.1C2D6FC5A1","Observation","TD2 - The Dalles North Fish Ladder","8/10/2013","","","Middle Columbia","The Dalles North Fish Ladder","TD2","TD2","17070105","Middle Columbia-Hood","308","308","7"
"3D9.1C2D6FC5A1","Recapture","JDARMF - Middle Fork John Day River","8/24/2011","JDARMF - Middle Fork John Day River","8/24/2011","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D727F3C","Mark","JDARMF - Middle Fork John Day River","5/1/2012","JDARMF - Middle Fork John Day River","5/1/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D727F3C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/22/2013","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","24"
"3D9.1C2D727F3C","Observation","BO4 - Bonneville WA Ladder Slots","7/22/2013","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","5"
"3D9.1C2D727FE6","Mark","JDARMF - Middle Fork John Day River","5/22/2012","JDARMF - Middle Fork John Day River","5/22/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D727FE6","Observation","BO1 - Bonneville Bradford Is. Ladder","7/30/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","20"
"3D9.1C2D727FE6","Observation","DRM - Deschutes River mouth","8/4/2013","","","Deschutes","Deschutes River mouth","DRM","DRM","17070306","Lower Deschutes","328.001","329","1"
"3D9.1C2D727FE6","Observation","JDJ - John Day Dam Juvenile","6/2/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D727FE6","Observation","TD1 - The Dalles East Fish Ladder","8/2/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","2"
"3D9.1C2D729AFD","Mark","JDARMF - Middle Fork John Day River","4/17/2012","JDARMF - Middle Fork John Day River","4/17/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D729AFD","Observation","BO2 - Bonneville Cascades Is. Ladder","7/26/2014","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","10"
"3D9.1C2D729AFD","Observation","BO4 - Bonneville WA Ladder Slots","7/27/2014","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","11"
"3D9.1C2D729AFD","Observation","JDJ - John Day Dam Juvenile","4/25/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D729AFD","Observation","MC2 - McNary Washington Shore Ladder","8/11/2014","","","Middle Columbia","McNary Washington Shore Ladder","MC2","MC2","17070101","Middle Columbia-Lake Wallula","470","470","13"
"3D9.1C2D729AFD","Observation","MJ1 - Middle Fork John Day Array","4/11/2015","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","2"
"3D9.1C2D729AFD","Observation","TD1 - The Dalles East Fish Ladder","8/1/2014","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","2"
"3D9.1C2D729EAB","Mark","JDARMF - Middle Fork John Day River","4/25/2012","JDARMF - Middle Fork John Day River","4/25/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D729EAB","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/2/2013","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2D729EAB","Observation","BO4 - Bonneville WA Ladder Slots","7/2/2013","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","4"
"3D9.1C2D729EAB","Observation","JD1 - John Day River, McDonald Ferry","11/7/2013","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","1"
"3D9.1C2D729EAB","Observation","JDJ - John Day Dam Juvenile","5/6/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D729EAB","Observation","MC1 - McNary Oregon Shore Ladder","7/8/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","22"
"3D9.1C2D729EAB","Observation","MC1 - McNary Oregon Shore Ladder","7/22/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","12"
"3D9.1C2D729EAB","Observation","MC2 - McNary Washington Shore Ladder","10/28/2013","","","Middle Columbia","McNary Washington Shore Ladder","MC2","MC2","17070101","Middle Columbia-Lake Wallula","470","470","15"
"3D9.1C2D729EAB","Observation","MJ1 - Middle Fork John Day Array","3/26/2014","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","2"
"3D9.1C2D729EAB","Observation","TD1 - The Dalles East Fish Ladder","7/4/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","8"
"3D9.1C2D72A679","Mark","JDARMF - Middle Fork John Day River","5/13/2012","JDARMF - Middle Fork John Day River","5/13/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D72A679","Observation","BO1 - Bonneville Bradford Is. Ladder","7/9/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","20"
"3D9.1C2D72B1BC","Mark","JDARMF - Middle Fork John Day River","5/14/2012","JDARMF - Middle Fork John Day River","5/14/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D72B1BC","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/15/2014","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2D72B1BC","Observation","BO4 - Bonneville WA Ladder Slots","7/15/2014","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","5"
"3D9.1C2D72B1BC","Observation","JD1 - John Day River, McDonald Ferry","12/21/2014","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","1"
"3D9.1C2D72B1BC","Observation","MC1 - McNary Oregon Shore Ladder","7/31/2014","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","10"
"3D9.1C2D72B1BC","Observation","TD2 - The Dalles North Fish Ladder","7/17/2014","","","Middle Columbia","The Dalles North Fish Ladder","TD2","TD2","17070105","Middle Columbia-Hood","308","308","56"
"3D9.1C2D72B8FE","Mark","JDARMF - Middle Fork John Day River","4/6/2012","JDARMF - Middle Fork John Day River","4/6/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D72B8FE","Observation","BO1 - Bonneville Bradford Is. Ladder","7/23/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2D72B8FE","Observation","JDJ - John Day Dam Juvenile","4/25/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D72B8FE","Observation","MC1 - McNary Oregon Shore Ladder","7/28/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","13"
"3D9.1C2D72B8FE","Observation","PRA - Priest Rapids Adult","8/11/2013","","","Upper Columbia","Priest Rapids Adult","PRA","PRA","17020016","Upper Columbia-Priest Rapids","639","639","2"
"3D9.1C2D72B8FE","Observation","PRA - Priest Rapids Adult","8/20/2013","","","Upper Columbia","Priest Rapids Adult","PRA","PRA","17020016","Upper Columbia-Priest Rapids","639","639","2"
"3D9.1C2D72B8FE","Observation","PRA - Priest Rapids Adult","9/3/2013","","","Upper Columbia","Priest Rapids Adult","PRA","PRA","17020016","Upper Columbia-Priest Rapids","639","639","2"
"3D9.1C2D72B8FE","Observation","TD1 - The Dalles East Fish Ladder","7/25/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","4"
"3D9.1C2D72ECFA","Mark","JDARMF - Middle Fork John Day River","5/2/2012","JDARMF - Middle Fork John Day River","5/2/2012","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2D72ECFA","Observation","BCC - BON PH2 Corner Collector","5/12/2014","","","Lower Columbia","BON PH2 Corner Collector","BCC","BCC","17080001","Lower Columbia-Sandy","234","234","1"
"3D9.1C2D72ECFA","Observation","BO2 - Bonneville Cascades Is. Ladder","8/19/2013","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","10"
"3D9.1C2D72ECFA","Observation","BO4 - Bonneville WA Ladder Slots","8/19/2013","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","6"
"3D9.1C2D72ECFA","Observation","ICH - Ice Harbor Dam (Combined)","10/7/2013","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","12"
"3D9.1C2D72ECFA","Observation","JDJ - John Day Dam Juvenile","5/26/2012","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2D72ECFA","Observation","MC2 - McNary Washington Shore Ladder","10/3/2013","","","Middle Columbia","McNary Washington Shore Ladder","MC2","MC2","17070101","Middle Columbia-Lake Wallula","470","470","14"
"3D9.1C2D72ECFA","Observation","MJ1 - Middle Fork John Day Array","4/20/2014","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","1"
"3D9.1C2D72ECFA","Observation","MJ1 - Middle Fork John Day Array","4/24/2014","","","John Day","Middle Fork John Day Array","MJ1","MJ1","17070203","Middle Fork John Day","351.298.052.068","769","1"
"3D9.1C2D72ECFA","Observation","TD1 - The Dalles East Fish Ladder","9/29/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","3"
