"day","year","temp","date"
70,2021,3.788,"2021-03-11"
71,2021,3.842,"2021-03-12"
72,2021,3.921,"2021-03-13"
73,2021,2.422,"2021-03-14"
74,2021,3.971,"2021-03-15"
75,2021,3.988,"2021-03-16"
76,2021,3.846,"2021-03-17"
77,2021,4.063,"2021-03-18"
78,2021,4.208,"2021-03-19"
79,2021,4.442,"2021-03-20"
80,2021,4.55,"2021-03-21"
81,2021,4.625,"2021-03-22"
82,2021,4.5,"2021-03-23"
83,2021,4.504,"2021-03-24"
84,2021,4.583,"2021-03-25"
85,2021,4.75,"2021-03-26"
86,2021,4.767,"2021-03-27"
87,2021,4.842,"2021-03-28"
88,2021,4.929,"2021-03-29"
89,2021,4.75,"2021-03-30"
90,2021,4.708,"2021-03-31"
91,2021,4.888,"2021-04-01"
92,2021,4.938,"2021-04-02"
93,2021,5.067,"2021-04-03"
94,2021,5.225,"2021-04-04"
95,2021,5.246,"2021-04-05"
96,2021,5.271,"2021-04-06"
97,2021,5.296,"2021-04-07"
98,2021,5.488,"2021-04-08"
99,2021,5.342,"2021-04-09"
100,2021,5.471,"2021-04-10"
101,2021,2.317,"2021-04-11"
102,2021,5.383,"2021-04-12"
103,2021,5.563,"2021-04-13"
104,2021,5.683,"2021-04-14"
105,2021,5.867,"2021-04-15"
106,2021,6.004,"2021-04-16"
107,2021,6.079,"2021-04-17"
108,2021,6.421,"2021-04-18"
109,2021,6.75,"2021-04-19"
110,2021,6.979,"2021-04-20"
111,2021,6.921,"2021-04-21"
112,2021,7.154,"2021-04-22"
113,2021,7.229,"2021-04-23"
114,2021,7.154,"2021-04-24"
115,2021,7.333,"2021-04-25"
116,2021,7.333,"2021-04-26"
117,2021,7.333,"2021-04-27"
118,2021,7.263,"2021-04-28"
119,2021,7.15,"2021-04-29"
120,2021,7.679,"2021-04-30"
121,2021,8.092,"2021-05-01"
122,2021,8.158,"2021-05-02"
123,2021,8.421,"2021-05-03"
124,2021,8.317,"2021-05-04"
125,2021,8.333,"2021-05-05"
126,2021,7.913,"2021-05-06"
127,2021,8.229,"2021-05-07"
128,2021,8.358,"2021-05-08"
129,2021,8.542,"2021-05-09"
130,2021,8.887,"2021-05-10"
131,2021,8.754,"2021-05-11"
132,2021,8.812,"2021-05-12"
133,2021,9.179,"2021-05-13"
134,2021,9.721,"2021-05-14"
135,2021,10.121,"2021-05-15"
136,2021,10.667,"2021-05-16"
137,2021,10.908,"2021-05-17"
138,2021,10.808,"2021-05-18"
139,2021,10.538,"2021-05-19"
140,2021,10.063,"2021-05-20"
141,2021,9.775,"2021-05-21"
142,2021,9.846,"2021-05-22"
143,2021,9.8,"2021-05-23"
144,2021,10.217,"2021-05-24"
145,2021,10.788,"2021-05-25"
146,2021,11.117,"2021-05-26"
147,2021,11.338,"2021-05-27"
148,2021,11.071,"2021-05-28"
149,2021,11.55,"2021-05-29"
150,2021,11.921,"2021-05-30"
151,2021,11.913,"2021-05-31"
152,2021,12.046,"2021-06-01"
153,2021,12.358,"2021-06-02"
154,2021,12.596,"2021-06-03"
155,2021,13.065,"2021-06-04"
156,2021,13.079,"2021-06-05"
157,2021,12.675,"2021-06-06"
158,2021,12.338,"2021-06-07"
159,2021,12.117,"2021-06-08"
160,2021,12.175,"2021-06-09"
161,2021,12.704,"2021-06-10"
162,2021,12.933,"2021-06-11"
163,2021,12.967,"2021-06-12"
164,2021,13.317,"2021-06-13"
165,2021,13.475,"2021-06-14"
166,2021,13.471,"2021-06-15"
167,2021,13.875,"2021-06-16"
168,2021,14.079,"2021-06-17"
169,2021,14.154,"2021-06-18"
170,2021,14.154,"2021-06-19"
171,2021,14.525,"2021-06-20"
172,2021,14.921,"2021-06-21"
173,2021,15.1,"2021-06-22"
174,2021,15.046,"2021-06-23"
175,2021,15.033,"2021-06-24"
176,2021,15.117,"2021-06-25"
177,2021,15.275,"2021-06-26"
178,2021,15.504,"2021-06-27"
179,2021,15.683,"2021-06-28"
180,2021,15.752,"2021-06-29"
181,2021,15.888,"2021-06-30"
182,2021,16.2,"2021-07-01"
183,2021,16.225,"2021-07-02"
184,2021,16.296,"2021-07-03"
185,2021,16.458,"2021-07-04"
186,2021,16.313,"2021-07-05"
187,2021,16.471,"2021-07-06"
188,2021,16.196,"2021-07-07"
189,2021,16.154,"2021-07-08"
190,2021,16.317,"2021-07-09"
191,2021,16.508,"2021-07-10"
192,2021,16.775,"2021-07-11"
193,2021,17.039,"2021-07-12"
194,2021,17.079,"2021-07-13"
195,2021,17.246,"2021-07-14"
196,2021,17.454,"2021-07-15"
197,2021,17.563,"2021-07-16"
198,2021,17.892,"2021-07-17"
199,2021,17.892,"2021-07-18"
200,2021,18.058,"2021-07-19"
201,2021,17.954,"2021-07-20"
202,2021,18.021,"2021-07-21"
203,2021,17.867,"2021-07-22"
204,2021,18.075,"2021-07-23"
205,2021,18.171,"2021-07-24"
206,2021,18.167,"2021-07-25"
207,2021,18.358,"2021-07-26"
208,2021,18.692,"2021-07-27"
209,2021,18.688,"2021-07-28"
210,2021,18.721,"2021-07-29"
211,2021,18.717,"2021-07-30"
212,2021,18.908,"2021-07-31"
213,2021,18.942,"2021-08-01"
214,2021,18.979,"2021-08-02"
215,2021,19.142,"2021-08-03"
216,2021,19.254,"2021-08-04"
217,2021,19.079,"2021-08-05"
218,2021,19.188,"2021-08-06"
219,2021,19.558,"2021-08-07"
220,2021,19.5,"2021-08-08"
221,2021,19.363,"2021-08-09"
222,2021,19.271,"2021-08-10"
223,2021,19.554,"2021-08-11"
224,2021,19.563,"2021-08-12"
225,2021,19.542,"2021-08-13"
226,2021,19.833,"2021-08-14"
227,2021,20.046,"2021-08-15"
228,2021,20.063,"2021-08-16"
229,2021,19.938,"2021-08-17"
230,2021,19.8,"2021-08-18"
231,2021,19.767,"2021-08-19"
232,2021,19.654,"2021-08-20"
233,2021,19.475,"2021-08-21"
234,2021,19.663,"2021-08-22"
235,2021,19.55,"2021-08-23"
236,2021,19.567,"2021-08-24"
237,2021,19.625,"2021-08-25"
238,2021,19.475,"2021-08-26"
239,2021,19.504,"2021-08-27"
240,2021,19.638,"2021-08-28"
241,2021,19.763,"2021-08-29"
242,2021,19.663,"2021-08-30"
243,2021,19.633,"2021-08-31"
244,2021,19.346,"2021-09-01"
245,2021,19.375,"2021-09-02"
246,2021,19.433,"2021-09-03"
247,2021,19.304,"2021-09-04"
248,2021,19.288,"2021-09-05"
249,2021,19.375,"2021-09-06"
250,2021,19.475,"2021-09-07"
251,2021,19.533,"2021-09-08"
252,2021,19.554,"2021-09-09"
253,2021,19.421,"2021-09-10"
254,2021,19.317,"2021-09-11"
255,2021,19.125,"2021-09-12"
256,2021,19.183,"2021-09-13"
257,2021,19.279,"2021-09-14"
258,2021,19.046,"2021-09-15"
259,2021,18.758,"2021-09-16"
260,2021,18.546,"2021-09-17"
261,2021,18.304,"2021-09-18"
262,2021,17.996,"2021-09-19"
263,2021,17.796,"2021-09-20"
264,2021,17.842,"2021-09-21"
265,2021,17.896,"2021-09-22"
266,2021,17.75,"2021-09-23"
267,2021,17.746,"2021-09-24"
268,2021,17.925,"2021-09-25"
269,2021,17.904,"2021-09-26"
270,2021,17.879,"2021-09-27"
271,2021,17.579,"2021-09-28"
272,2021,17.446,"2021-09-29"
273,2021,17.371,"2021-09-30"
274,2021,17.408,"2021-10-01"
275,2021,17.317,"2021-10-02"
276,2021,17.317,"2021-10-03"
277,2021,17.317,"2021-10-04"
278,2021,17.413,"2021-10-05"
279,2021,17.217,"2021-10-06"
280,2021,17.071,"2021-10-07"
281,2021,16.954,"2021-10-08"
282,2021,16.829,"2021-10-09"
283,2021,16.646,"2021-10-10"
284,2021,16.479,"2021-10-11"
285,2021,16.325,"2021-10-12"
286,2021,16.271,"2021-10-13"
287,2021,16.229,"2021-10-14"
288,2021,16.025,"2021-10-15"
289,2021,16.067,"2021-10-16"
290,2021,16.113,"2021-10-17"
291,2021,16.05,"2021-10-18"
292,2021,16,"2021-10-19"
293,2021,16.029,"2021-10-20"
294,2021,16.025,"2021-10-21"
295,2021,15.996,"2021-10-22"
296,2021,15.979,"2021-10-23"
297,2021,15.779,"2021-10-24"
298,2021,15.571,"2021-10-25"
299,2021,15.363,"2021-10-26"
300,2021,15.113,"2021-10-27"
301,2021,15.004,"2021-10-28"
302,2021,14.95,"2021-10-29"
303,2021,14.796,"2021-10-30"
304,2021,14.579,"2021-10-31"
305,2021,14.5,"2021-11-01"
306,2021,14.429,"2021-11-02"
307,2021,14.367,"2021-11-03"
308,2021,14.25,"2021-11-04"
309,2021,14.188,"2021-11-05"
310,2021,13.942,"2021-11-06"
311,2021,13.775,"2021-11-07"
312,2021,13.6,"2021-11-08"
313,2021,13.479,"2021-11-09"
314,2021,13.229,"2021-11-10"
315,2021,13.071,"2021-11-11"
316,2021,13.171,"2021-11-12"
317,2021,13.088,"2021-11-13"
318,2021,13,"2021-11-14"
319,2021,12.883,"2021-11-15"
320,2021,12.404,"2021-11-16"
321,2021,11.975,"2021-11-17"
322,2021,11.338,"2021-11-18"
323,2021,10.754,"2021-11-19"
324,2021,10.642,"2021-11-20"
325,2021,10.892,"2021-11-21"
326,2021,11.279,"2021-11-22"
327,2021,11.258,"2021-11-23"
328,2021,11.15,"2021-11-24"
329,2021,11.171,"2021-11-25"
330,2021,11.175,"2021-11-26"
331,2021,10.992,"2021-11-27"
332,2021,10.971,"2021-11-28"
333,2021,10.954,"2021-11-29"
334,2021,11.092,"2021-11-30"
335,2021,10.879,"2021-12-01"
336,2021,10.717,"2021-12-02"
337,2021,10.538,"2021-12-03"
338,2021,10.221,"2021-12-04"
339,2021,9.921,"2021-12-05"
340,2021,9.425,"2021-12-06"
341,2021,9.467,"2021-12-07"
342,2021,9.4,"2021-12-08"
343,2021,9.35,"2021-12-09"
344,2021,9.267,"2021-12-10"
345,2021,9.075,"2021-12-11"
346,2021,8.871,"2021-12-12"
347,2021,8.692,"2021-12-13"
348,2021,8.658,"2021-12-14"
349,2021,8.396,"2021-12-15"
350,2021,8.367,"2021-12-16"
351,2021,8.196,"2021-12-17"
352,2021,7.896,"2021-12-18"
353,2021,7.571,"2021-12-19"
354,2021,7.179,"2021-12-20"
355,2021,7,"2021-12-21"
356,2021,6.921,"2021-12-22"
357,2021,6.637,"2021-12-23"
358,2021,6.5,"2021-12-24"
359,2021,6.346,"2021-12-25"
360,2021,5.888,"2021-12-26"
361,2021,5.438,"2021-12-27"
362,2021,5.021,"2021-12-28"
363,2021,4.821,"2021-12-29"
364,2021,4.8,"2021-12-30"
365,2021,4.696,"2021-12-31"
1,2022,4.471,"2022-01-01"
2,2022,4.371,"2022-01-02"
3,2022,4.267,"2022-01-03"
4,2022,4.162,"2022-01-04"
5,2022,4.096,"2022-01-05"
6,2022,3.833,"2022-01-06"
7,2022,3.875,"2022-01-07"
8,2022,3.725,"2022-01-08"
9,2022,3.671,"2022-01-09"
10,2022,3.654,"2022-01-10"
11,2022,3.571,"2022-01-11"
12,2022,3.654,"2022-01-12"
13,2022,3.679,"2022-01-13"
14,2022,3.687,"2022-01-14"
15,2022,3.596,"2022-01-15"
16,2022,3.5,"2022-01-16"
17,2022,3.5,"2022-01-17"
18,2022,3.5,"2022-01-18"
19,2022,3.4,"2022-01-19"
20,2022,3.179,"2022-01-20"
21,2022,3.088,"2022-01-21"
22,2022,2.988,"2022-01-22"
23,2022,2.863,"2022-01-23"
24,2022,2.742,"2022-01-24"
25,2022,2.671,"2022-01-25"
26,2022,2.587,"2022-01-26"
27,2022,2.5,"2022-01-27"
28,2022,2.413,"2022-01-28"
29,2022,2.4,"2022-01-29"
30,2022,2.371,"2022-01-30"
31,2022,2.3,"2022-01-31"
32,2022,2.217,"2022-02-01"
33,2022,2.2,"2022-02-02"
34,2022,2.179,"2022-02-03"
35,2022,2.188,"2022-02-04"
36,2022,2.25,"2022-02-05"
37,2022,2.3,"2022-02-06"
38,2022,2.375,"2022-02-07"
39,2022,2.417,"2022-02-08"
40,2022,2.413,"2022-02-09"
41,2022,2.454,"2022-02-10"
42,2022,2.529,"2022-02-11"
43,2022,2.537,"2022-02-12"
44,2022,2.533,"2022-02-13"
45,2022,2.621,"2022-02-14"
46,2022,2.704,"2022-02-15"
47,2022,2.813,"2022-02-16"
48,2022,2.888,"2022-02-17"
49,2022,2.979,"2022-02-18"
50,2022,3.046,"2022-02-19"
51,2022,3.058,"2022-02-20"
52,2022,3.075,"2022-02-21"
53,2022,2.875,"2022-02-22"
54,2022,2.708,"2022-02-23"
55,2022,2.783,"2022-02-24"
56,2022,2.783,"2022-02-25"
57,2022,2.775,"2022-02-26"
58,2022,2.938,"2022-02-27"
59,2022,2.983,"2022-02-28"
60,2022,3.075,"2022-03-01"
61,2022,3.208,"2022-03-02"
62,2022,3.192,"2022-03-03"
63,2022,3.192,"2022-03-04"
64,2022,3.263,"2022-03-05"
65,2022,3.254,"2022-03-06"
66,2022,3.304,"2022-03-07"
67,2022,3.362,"2022-03-08"
68,2022,3.346,"2022-03-09"
69,2022,3.167,"2022-03-10"
70,2022,3.146,"2022-03-11"
71,2022,3.092,"2022-03-12"
72,2022,3.23,"2022-03-13"
73,2022,3.446,"2022-03-14"
74,2022,3.579,"2022-03-15"
75,2022,3.688,"2022-03-16"
76,2022,3.8,"2022-03-17"
77,2022,3.738,"2022-03-18"
78,2022,3.888,"2022-03-19"
79,2022,3.963,"2022-03-20"
80,2022,3.938,"2022-03-21"
81,2022,3.729,"2022-03-22"
82,2022,4.046,"2022-03-23"
83,2022,4.162,"2022-03-24"
84,2022,4.175,"2022-03-25"
85,2022,4.217,"2022-03-26"
86,2022,4.496,"2022-03-27"
87,2022,4.792,"2022-03-28"
88,2022,4.863,"2022-03-29"
89,2022,4.913,"2022-03-30"
90,2022,5.008,"2022-03-31"
91,2022,4.979,"2022-04-01"
92,2022,5.113,"2022-04-02"
93,2022,5.317,"2022-04-03"
94,2022,5.196,"2022-04-04"
95,2022,5.275,"2022-04-05"
96,2022,5.333,"2022-04-06"
97,2022,5.346,"2022-04-07"
98,2022,5.542,"2022-04-08"
99,2022,5.683,"2022-04-09"
100,2022,5.563,"2022-04-10"
101,2022,5.492,"2022-04-11"
102,2022,5.392,"2022-04-12"
103,2022,5.358,"2022-04-13"
104,2022,5.408,"2022-04-14"
105,2022,5.471,"2022-04-15"
106,2022,5.467,"2022-04-16"
107,2022,5.583,"2022-04-17"
108,2022,5.704,"2022-04-18"
109,2022,5.883,"2022-04-19"
110,2022,5.908,"2022-04-20"
111,2022,6.117,"2022-04-21"
112,2022,6.325,"2022-04-22"
113,2022,6.663,"2022-04-23"
114,2022,7.054,"2022-04-24"
115,2022,7.313,"2022-04-25"
116,2022,7.242,"2022-04-26"
117,2022,7.392,"2022-04-27"
118,2022,7.508,"2022-04-28"
119,2022,7.55,"2022-04-29"
120,2022,7.813,"2022-04-30"
121,2022,7.863,"2022-05-01"
122,2022,7.908,"2022-05-02"
123,2022,7.954,"2022-05-03"
124,2022,8.133,"2022-05-04"
125,2022,8.287,"2022-05-05"
126,2022,8.342,"2022-05-06"
127,2022,8.329,"2022-05-07"
128,2022,8.417,"2022-05-08"
129,2022,8.412,"2022-05-09"
130,2022,8.325,"2022-05-10"
131,2022,8.329,"2022-05-11"
132,2022,8.163,"2022-05-12"
133,2022,8.179,"2022-05-13"
134,2022,8.529,"2022-05-14"
135,2022,8.475,"2022-05-15"
136,2022,8.625,"2022-05-16"
137,2022,8.867,"2022-05-17"
138,2022,9.038,"2022-05-18"
139,2022,9.304,"2022-05-19"
140,2022,9.179,"2022-05-20"
141,2022,9.163,"2022-05-21"
142,2022,9.158,"2022-05-22"
143,2022,9.342,"2022-05-23"
144,2022,9.592,"2022-05-24"
145,2022,9.925,"2022-05-25"
146,2022,10.142,"2022-05-26"
147,2022,10.221,"2022-05-27"
148,2022,10.254,"2022-05-28"
149,2022,10.35,"2022-05-29"
150,2022,10.329,"2022-05-30"
151,2022,10.258,"2022-05-31"
152,2022,10.475,"2022-06-01"
153,2022,10.583,"2022-06-02"
154,2022,10.738,"2022-06-03"
155,2022,10.825,"2022-06-04"
156,2022,10.758,"2022-06-05"
157,2022,10.717,"2022-06-06"
158,2022,11.038,"2022-06-07"
159,2022,11.313,"2022-06-08"
160,2022,11.2,"2022-06-09"
161,2022,11.3,"2022-06-10"
162,2022,11.367,"2022-06-11"
163,2022,11.717,"2022-06-12"
164,2022,11.804,"2022-06-13"
165,2022,11.504,"2022-06-14"
166,2022,11.438,"2022-06-15"
167,2022,11.471,"2022-06-16"
168,2022,11.854,"2022-06-17"
169,2022,12.104,"2022-06-18"
170,2022,12.129,"2022-06-19"
171,2022,12.354,"2022-06-20"
172,2022,12.742,"2022-06-21"
173,2022,13.029,"2022-06-22"
174,2022,13.204,"2022-06-23"
175,2022,13.163,"2022-06-24"
176,2022,13.071,"2022-06-25"
177,2022,13.325,"2022-06-26"
178,2022,13.696,"2022-06-27"
179,2022,13.892,"2022-06-28"
180,2022,14.033,"2022-06-29"
181,2022,14.125,"2022-06-30"
182,2022,13.833,"2022-07-01"
183,2022,14.092,"2022-07-02"
184,2022,14.538,"2022-07-03"
185,2022,14.413,"2022-07-04"
186,2022,14.363,"2022-07-05"
187,2022,14.558,"2022-07-06"
188,2022,14.783,"2022-07-07"
189,2022,14.95,"2022-07-08"
190,2022,15.092,"2022-07-09"
191,2022,15.454,"2022-07-10"
192,2022,15.6,"2022-07-11"
193,2022,15.663,"2022-07-12"
194,2022,15.75,"2022-07-13"
195,2022,16.1,"2022-07-14"
196,2022,16.263,"2022-07-15"
197,2022,16.279,"2022-07-16"
198,2022,16.479,"2022-07-17"
199,2022,16.558,"2022-07-18"
200,2022,16.575,"2022-07-19"
201,2022,16.583,"2022-07-20"
202,2022,16.758,"2022-07-21"
203,2022,16.896,"2022-07-22"
204,2022,16.925,"2022-07-23"
205,2022,17.038,"2022-07-24"
206,2022,17.067,"2022-07-25"
207,2022,17.154,"2022-07-26"
208,2022,17.279,"2022-07-27"
209,2022,17.567,"2022-07-28"
210,2022,17.592,"2022-07-29"
211,2022,17.654,"2022-07-30"
212,2022,17.792,"2022-07-31"
213,2022,17.704,"2022-08-01"
214,2022,17.696,"2022-08-02"
215,2022,17.763,"2022-08-03"
216,2022,17.663,"2022-08-04"
217,2022,17.404,"2022-08-05"
218,2022,17.496,"2022-08-06"
219,2022,17.471,"2022-08-07"
220,2022,17.483,"2022-08-08"
221,2022,17.542,"2022-08-09"
222,2022,17.742,"2022-08-10"
223,2022,18.233,"2022-08-11"
224,2022,17.229,"2022-08-12"
225,2022,18.521,"2022-08-13"
226,2022,18.546,"2022-08-14"
227,2022,18.858,"2022-08-15"
228,2022,18.775,"2022-08-16"
229,2022,18.763,"2022-08-17"
230,2022,19.058,"2022-08-18"
231,2022,19.071,"2022-08-19"
232,2022,19.179,"2022-08-20"
233,2022,19.296,"2022-08-21"
234,2022,19.5,"2022-08-22"
235,2022,19.363,"2022-08-23"
236,2022,19.271,"2022-08-24"
237,2022,19.354,"2022-08-25"
238,2022,19.617,"2022-08-26"
239,2022,19.642,"2022-08-27"
240,2022,19.529,"2022-08-28"
241,2022,19.617,"2022-08-29"
242,2022,19.6,"2022-08-30"
243,2022,19.45,"2022-08-31"
244,2022,19.317,"2022-09-01"
245,2022,19.471,"2022-09-02"
246,2022,19.642,"2022-09-03"
247,2022,19.629,"2022-09-04"
248,2022,19.571,"2022-09-05"
249,2022,19.663,"2022-09-06"
250,2022,19.467,"2022-09-07"
251,2022,19.033,"2022-09-08"
252,2022,19.056,"2022-09-09"
253,2022,19.25,"2022-09-10"
254,2022,19.417,"2022-09-11"
255,2022,19.178,"2022-09-12"
256,2022,19.028,"2022-09-13"
257,2022,18.878,"2022-09-14"
258,2022,19.094,"2022-09-15"
259,2022,19.089,"2022-09-16"
260,2022,18.9,"2022-09-17"
261,2022,18.788,"2022-09-18"
262,2022,18.9,"2022-09-19"
263,2022,18.7,"2022-09-20"
264,2022,18.628,"2022-09-21"
265,2022,18.539,"2022-09-22"
266,2022,18.517,"2022-09-23"
267,2022,18.589,"2022-09-24"
268,2022,18.683,"2022-09-25"
269,2022,18.828,"2022-09-26"
270,2022,18.828,"2022-09-27"
271,2022,18.833,"2022-09-28"
272,2022,18.878,"2022-09-29"
273,2022,18.844,"2022-09-30"
274,2022,18.917,"2022-10-01"
275,2022,19.05,"2022-10-02"
276,2022,19.078,"2022-10-03"
277,2022,19.044,"2022-10-04"
278,2022,18.889,"2022-10-05"
279,2022,18.828,"2022-10-06"
280,2022,18.8,"2022-10-07"
281,2022,18.683,"2022-10-08"
282,2022,18.6,"2022-10-09"
283,2022,18.428,"2022-10-10"
284,2022,18.361,"2022-10-11"
285,2022,18.144,"2022-10-12"
286,2022,18.089,"2022-10-13"
287,2022,17.956,"2022-10-14"
288,2022,17.817,"2022-10-15"
289,2022,17.65,"2022-10-16"
290,2022,17.522,"2022-10-17"
291,2022,17.378,"2022-10-18"
292,2022,17.35,"2022-10-19"
293,2022,17.217,"2022-10-20"
294,2022,17.05,"2022-10-21"
295,2022,16.744,"2022-10-22"
296,2022,16.422,"2022-10-23"
297,2022,16.167,"2022-10-24"
298,2022,16.089,"2022-10-25"
299,2022,15.883,"2022-10-26"
300,2022,15.844,"2022-10-27"
301,2022,15.7,"2022-10-28"
302,2022,15.617,"2022-10-29"
303,2022,15.563,"2022-10-30"
304,2022,15.506,"2022-10-31"
305,2022,15.753,"2022-11-01"
306,2022,15.741,"2022-11-02"
307,2022,15.658,"2022-11-03"
308,2022,15.388,"2022-11-04"
309,2022,15.035,"2022-11-05"
310,2022,14.778,"2022-11-06"
311,2022,14.544,"2022-11-07"
312,2022,14.417,"2022-11-08"
313,2022,13.789,"2022-11-09"
314,2022,13.731,"2022-11-10"
315,2022,13.717,"2022-11-11"
316,2022,13.472,"2022-11-12"
317,2022,13.383,"2022-11-13"
318,2022,13.4,"2022-11-14"
319,2022,12.689,"2022-11-15"
320,2022,13.217,"2022-11-16"
321,2022,13.283,"2022-11-17"
322,2022,13.178,"2022-11-18"
323,2022,12.906,"2022-11-19"
324,2022,12.594,"2022-11-20"
325,2022,12.4,"2022-11-21"
326,2022,12.233,"2022-11-22"
327,2022,12,"2022-11-23"
328,2022,11.956,"2022-11-24"
329,2022,11.856,"2022-11-25"
330,2022,11.5,"2022-11-26"
331,2022,11.256,"2022-11-27"
332,2022,11.089,"2022-11-28"
333,2022,10.583,"2022-11-29"
334,2022,9.983,"2022-11-30"
335,2022,9.822,"2022-12-01"
336,2022,9.411,"2022-12-02"
337,2022,9.178,"2022-12-03"
338,2022,8.978,"2022-12-04"
339,2022,8.989,"2022-12-05"
340,2022,8.756,"2022-12-06"
341,2022,8.494,"2022-12-07"
342,2022,8.228,"2022-12-08"
343,2022,8.261,"2022-12-09"
344,2022,7.894,"2022-12-10"
345,2022,7.95,"2022-12-11"
346,2022,7.939,"2022-12-12"
347,2022,7.817,"2022-12-13"
348,2022,7.833,"2022-12-14"
349,2022,7.661,"2022-12-15"
350,2022,7.322,"2022-12-16"
351,2022,6.994,"2022-12-17"
352,2022,6.683,"2022-12-18"
353,2022,6.128,"2022-12-19"
354,2022,5.811,"2022-12-20"
355,2022,5.233,"2022-12-21"
356,2022,4.806,"2022-12-22"
357,2022,4.872,"2022-12-23"
358,2022,4.933,"2022-12-24"
359,2022,4.944,"2022-12-25"
360,2022,5.133,"2022-12-26"
361,2022,5.2,"2022-12-27"
362,2022,5.25,"2022-12-28"
363,2022,5.1,"2022-12-29"
364,2022,5.028,"2022-12-30"
365,2022,5.006,"2022-12-31"
1,2023,4.983,"2023-01-01"
2,2023,4.772,"2023-01-02"
3,2023,4.528,"2023-01-03"
4,2023,4.461,"2023-01-04"
5,2023,4.522,"2023-01-05"
6,2023,4.3,"2023-01-06"
7,2023,4.2,"2023-01-07"
8,2023,4.133,"2023-01-08"
9,2023,4.017,"2023-01-09"
10,2023,3.922,"2023-01-10"
11,2023,3.75,"2023-01-11"
12,2023,3.506,"2023-01-12"
13,2023,3.4,"2023-01-13"
14,2023,3.483,"2023-01-14"
15,2023,3.411,"2023-01-15"
16,2023,3.294,"2023-01-16"
17,2023,3.228,"2023-01-17"
18,2023,3.133,"2023-01-18"
19,2023,3.02,"2023-01-19"
20,2023,2.967,"2023-01-20"
21,2023,2.772,"2023-01-21"
22,2023,2.617,"2023-01-22"
23,2023,2.539,"2023-01-23"
24,2023,2.567,"2023-01-24"
25,2023,2.6,"2023-01-25"
26,2023,2.539,"2023-01-26"
27,2023,2.522,"2023-01-27"
28,2023,2.5,"2023-01-28"
29,2023,2.306,"2023-01-29"
30,2023,2.111,"2023-01-30"
31,2023,2.039,"2023-01-31"
32,2023,2.067,"2023-02-01"
33,2023,2,"2023-02-02"
34,2023,2.111,"2023-02-03"
35,2023,2.1,"2023-02-04"
36,2023,2.172,"2023-02-05"
37,2023,2.239,"2023-02-06"
38,2023,2.35,"2023-02-07"
39,2023,2.367,"2023-02-08"
40,2023,2.417,"2023-02-09"
41,2023,2.417,"2023-02-10"
42,2023,2.367,"2023-02-11"
43,2023,2.344,"2023-02-12"
44,2023,2.333,"2023-02-13"
45,2023,2.483,"2023-02-14"
46,2023,2.461,"2023-02-15"
47,2023,2.517,"2023-02-16"
48,2023,2.578,"2023-02-17"
49,2023,2.656,"2023-02-18"
50,2023,2.678,"2023-02-19"
51,2023,2.767,"2023-02-20"
52,2023,2.875,"2023-02-21"
53,2023,2.778,"2023-02-22"
54,2023,2.433,"2023-02-23"
55,2023,2.233,"2023-02-24"
56,2023,2.294,"2023-02-25"
57,2023,2.378,"2023-02-26"
58,2023,2.356,"2023-02-27"
59,2023,2.328,"2023-02-28"
60,2023,2.422,"2023-03-01"
61,2023,2.567,"2023-03-02"
62,2023,2.633,"2023-03-03"
63,2023,2.744,"2023-03-04"
64,2023,2.811,"2023-03-05"
65,2023,2.8,"2023-03-06"
66,2023,2.837,"2023-03-07"
67,2023,2.963,"2023-03-08"
68,2023,3,"2023-03-09"
69,2023,2.942,"2023-03-10"
70,2023,3.047,"2023-03-11"
71,2023,3.144,"2023-03-12"
72,2023,3.267,"2023-03-13"
73,2023,3.306,"2023-03-14"
74,2023,3.383,"2023-03-15"
75,2023,3.511,"2023-03-16"
76,2023,3.506,"2023-03-17"
77,2023,3.522,"2023-03-18"
78,2023,3.606,"2023-03-19"
79,2023,3.688,"2023-03-20"
80,2023,3.794,"2023-03-21"
81,2023,3.817,"2023-03-22"
82,2023,4.017,"2023-03-23"
83,2023,4.006,"2023-03-24"
84,2023,4.144,"2023-03-25"
85,2023,4.161,"2023-03-26"
86,2023,4.239,"2023-03-27"
87,2023,4.213,"2023-03-28"
88,2023,4.333,"2023-03-29"
89,2023,4.379,"2023-03-30"
90,2023,4.521,"2023-03-31"
91,2023,4.571,"2023-04-01"
92,2023,4.529,"2023-04-02"
93,2023,NA,"2023-04-03"
94,2023,NA,"2023-04-04"
95,2023,NA,"2023-04-05"
96,2023,NA,"2023-04-06"
97,2023,NA,"2023-04-07"
98,2023,NA,"2023-04-08"
99,2023,NA,"2023-04-09"
100,2023,NA,"2023-04-10"
101,2023,NA,"2023-04-11"
102,2023,NA,"2023-04-12"
103,2023,NA,"2023-04-13"
104,2023,NA,"2023-04-14"
105,2023,NA,"2023-04-15"
106,2023,NA,"2023-04-16"
107,2023,NA,"2023-04-17"
108,2023,NA,"2023-04-18"
109,2023,NA,"2023-04-19"
110,2023,NA,"2023-04-20"
111,2023,NA,"2023-04-21"
112,2023,NA,"2023-04-22"
113,2023,NA,"2023-04-23"
114,2023,NA,"2023-04-24"
115,2023,NA,"2023-04-25"
116,2023,NA,"2023-04-26"
117,2023,NA,"2023-04-27"
118,2023,NA,"2023-04-28"
